tazid,tothh,resacre,ciacre,totemp,cbd
2176,43,158,23,23,0
2177,79,70,77,334,0
2178,150,113,20,109,0
2179,3,70,31,4,0
2180,3,22,113,66,0
2181,40,143,55,53,0
2182,58,151,69,86,0
2183,0,0,356,84,0
2184,19,199,98,32,0
2185,2,7,168,240,0
2186,16,883,418,27,0
2187,8,484,161,9,0
2188,0,0,426,3,0
2189,166,249,67,151,0
2190,84,64,67,285,0
2191,2,8,267,91,0
2192,362,90,118,1364,0
2193,193,35,138,2158,0
2194,0,0,207,1076,0
2195,0,0,179,166,0
2196,3,7,371,256,0
2197,1,1,165,829,0
2198,3,4,204,348,0
2199,13,149,71,22,0
2200,1,0,107,837,0
2201,0,0,145,796,0
2202,4,208,138,8,0
2203,12,229,45,8,0
2204,15,171,11,3,0
2205,1,136,239,7,0
2206,17,246,49,9,0
2207,11,144,31,7,0
2208,14,240,30,6,0
2209,12,185,57,9,0
2210,22,209,23,7,0
2211,20,284,37,8,0
2212,8,152,70,12,0
2213,13,272,97,15,0
2214,3,100,138,11,0
2215,5,112,56,5,0
2216,4,89,78,7,0
2217,5,100,36,4,0
2218,1,59,149,10,0
2219,3,56,10,2,0
2220,4,124,19,2,0
2221,15,1405,883,22,0
2222,15,954,146,8,0
2223,35,695,150,24,0
2224,36,673,140,24,0
2225,13,770,110,7,0
2226,36,561,101,23,0
2227,38,554,95,23,0
2228,85,699,236,85,0
2229,9,1303,113,2,0
2230,26,645,124,17,0
2231,64,472,268,115,0
2232,24,563,445,57,0
2233,8,479,18,1,0
2234,25,474,80,12,0
2235,63,532,46,17,0
2236,54,631,102,27,0
2237,17,206,48,9,0
2238,6,106,60,8,0
2239,7,188,99,10,0
2240,56,449,59,24,0
2241,3,67,107,8,0
2242,17,188,39,12,0
2243,5,93,38,5,0
2244,13,141,9,3,0
2245,5,157,90,8,0
2246,3,74,42,4,0
2247,1,298,0,0,0
2248,0,0,143,58,0
2249,64,1011,104,23,0
2250,20,560,76,10,0
2251,2,405,0,0,0
2252,5,212,81,5,0
2253,13,445,129,14,0
2254,8,415,36,2,0
2255,26,538,88,15,0
2256,34,309,18,6,0
2257,14,227,20,4,0
2258,12,27,259,502,0
2259,55,912,76,15,0
2260,15,362,79,11,0
2261,18,231,42,10,0
2262,9,133,2,1,0
2263,111,181,84,187,0
2264,14,210,76,12,0
2265,39,86,78,113,0
2266,48,1215,405,58,0
2267,27,254,30,9,0
2268,19,147,37,16,0
2269,9,50,130,54,0
2270,0,0,119,1053,0
2271,1,0,98,776,0
2272,19,221,12,3,0
2273,202,124,18,81,0
2274,20,330,72,17,0
2275,26,197,20,9,0
2276,8,164,19,3,0
2277,11,464,367,34,0
2278,12,223,38,6,0
2279,8,160,62,9,0
2280,8,168,58,10,0
2281,3,71,132,24,0
2282,1,0,89,94,0
2283,40,76,36,62,0
2284,4,225,248,11,0
2285,2,166,166,7,0
2286,19,260,61,13,0
2287,69,153,42,63,0
2288,50,163,64,68,0
2289,171,136,41,187,0
2290,1,316,189,3,0
2291,38,84,52,85,0
2292,106,70,74,385,0
2293,17,181,112,33,0
2294,82,103,18,46,0
2295,17,109,9,4,0
2296,136,198,84,169,0
2297,40,173,58,43,0
2298,6,144,90,10,0
2299,2,97,271,14,0
2300,119,72,31,181,0
2301,274,184,7,38,0
2302,36,109,71,80,0
2303,26,243,51,13,0
2304,79,195,58,88,0
2305,216,214,22,97,0
2306,206,143,10,46,0
2307,125,57,37,256,0
2308,226,118,3,21,0
2309,191,288,30,72,0
2310,67,173,29,41,0
2311,297,163,8,61,0
2312,63,118,49,96,0
2313,147,223,66,143,0
2314,62,440,245,119,0
2315,57,144,41,61,0
2316,41,176,16,15,0
2317,136,287,9,17,0
2318,88,405,268,196,0
2319,7,130,28,5,0
2320,23,131,2,2,0
2321,135,171,5,17,0
2322,44,159,13,14,0
2323,45,341,122,58,0
2324,252,165,12,72,0
2325,338,794,40,67,0
2326,142,760,96,66,0
2327,302,726,24,37,0
2328,0,0,231,1,0
2329,74,131,44,95,0
2330,2,120,0,0,0
2331,1,1,95,424,0
2332,101,51,30,199,0
2333,97,107,3,9,0
2334,57,168,42,46,0
2335,184,59,24,246,0
2336,218,61,17,207,0
2337,202,50,65,831,0
2338,144,59,7,56,0
2339,66,25,105,989,0
2340,307,142,12,100,0
2341,42,184,13,11,0
2342,80,196,109,157,0
2343,62,155,29,39,0
2344,204,211,17,49,0
2345,406,184,27,203,0
2346,262,154,23,158,0
2347,319,141,6,50,0
2348,388,215,10,74,0
2349,204,230,22,79,0
2350,66,150,73,113,0
2351,404,148,33,293,0
2352,302,87,27,308,0
2353,0,0,64,260,0
2354,307,139,23,175,0
2355,296,120,29,232,0
2356,15,4,94,937,0
2357,362,109,15,182,0
2358,7,85,39,11,0
2359,90,69,2,12,0
2360,319,91,7,87,0
2361,88,86,2,9,0
2362,5,81,37,10,0
2363,139,159,4,15,0
2364,26,95,52,51,0
2365,2,63,63,4,0
2366,8,161,50,9,0
2367,3,80,120,9,0
2368,135,490,108,114,0
2369,152,163,61,214,0
2370,4,121,89,11,0
2371,14,141,14,5,0
2372,3,69,19,2,0
2373,6,147,58,8,0
2374,17,134,20,10,0
2375,45,147,61,62,0
2376,148,102,4,26,0
2377,223,108,18,131,0
2378,82,98,23,61,0
2379,224,121,27,175,0
2380,287,284,39,147,0
2381,329,950,58,78,0
2382,76,539,44,25,0
2383,196,126,51,255,0
2384,1,53,32,3,0
2385,10,91,26,9,0
2386,11,151,96,23,0
2387,18,151,37,18,0
2388,106,94,6,26,0
2389,0,0,153,86,0
2390,5,67,91,31,0
2391,7,98,142,36,0
2392,11,64,238,111,0
2393,235,162,9,47,0
2394,152,249,31,58,0
2395,3,580,52,1,0
2396,63,176,65,74,0
2397,7,237,36,4,0
2398,14,235,20,4,0
2399,1,136,204,6,0
2400,1,48,176,11,0
2401,3,63,76,6,0
2402,0,18,169,9,0
2403,0,0,95,6,0
2404,1,36,91,5,0
2405,425,251,7,51,0
2406,187,175,13,52,0
2407,153,69,28,214,0
2408,4,291,1310,27,0
2409,39,1188,276,36,0
2410,139,1731,221,67,0
2411,85,1444,690,139,0
2412,45,327,24,12,0
2413,57,333,81,43,0
2414,24,570,127,17,0
2415,23,2978,13797,315,0
2416,1,360,7930,22,0
2417,0,0,3677,44,0
2418,28,3064,163,5,0
2419,30,1990,571,29,0
2420,106,1928,457,89,0
2421,29,4611,5582,115,0
2422,19,2716,1295,31,0
2423,185,415,17,26,0
2424,89,459,25,17,0
2425,13,1806,722,16,0
