taz,coord-x,coord-y,area
923,423193,4518039,4123750.3400000003
924,426390,4517939,14633445.76
925,425037,4514996,335889.38
926,427352,4516071,4896700.600000001
927,429042,4516319,6644944.12
928,423379,4514035,194249.28
929,423721,4514022,113312.08
930,423396,4514641,299467.64
931,423704,4514624,174014.98
932,423957,4514585,287327.06
933,424242,4515559,445154.60000000003
934,424204,4514633,250905.32
935,424691,4514607,242811.6
936,425072,4514483,198296.14
937,424525,4514041,348029.96
938,424968,4514023,194249.28
939,425472,4515000,339936.24
940,426208,4514875,238764.74000000002
941,426761,4514911,348029.96
942,425679,4514490,186155.56
943,426217,4514489,190202.42
944,426698,4514479,186155.56
945,425419,4514142,271139.62
946,426196,4514091,238764.74000000002
947,426129,4513706,242811.6
948,426754,4514126,250905.32
949,427545,4514319,728434.8
950,428450,4514056,793184.56
951,426736,4513701,242811.6
952,427329,4513708,258999.04
953,427785,4513711,246858.46000000002
954,425875,4513393,56656.04
955,426242,4513394,113312.08
956,425870,4513167,56656.04
957,426237,4513164,113312.08
958,425870,4512918,56656.04
959,426236,4512914,113312.08
960,425869,4512689,56656.04
961,426235,4512666,113312.08
962,426726,4513315,348029.96
963,426721,4512907,174014.98
964,426720,4512674,174014.98
965,427427,4513299,230671.02000000002
966,427878,4513246,178061.84
967,427448,4512851,230671.02000000002
968,427808,4512814,178061.84
969,428770,4512965,1578275.4000000001
970,429654,4513547,1817040.1400000001
971,430435,4512478,2792333.4
972,425873,4512440,56656.04
973,426234,4512442,113312.08
974,425868,4512202,56656.04
975,426231,4512199,113312.08
976,426081,4511948,174014.98
977,425858,4511619,113312.08
978,426239,4511673,230671.02000000002
979,426715,4512432,169968.12
980,426713,4512194,169968.12
981,426718,4511827,348029.96
982,427190,4511822,352076.82
983,427594,4512419,202343
984,427555,4512178,178061.84
985,427672,4511775,343983.10000000003
986,428254,4511851,594888.42
987,428945,4511865,570607.26
988,429468,4511737,275186.48
989,423749,4511222,202343
990,424219,4511242,101171.5
991,423901,4510772,242811.6
992,424143,4510781,153780.68
993,424395,4510786,178061.84
994,424637,4511068,129499.52
995,424643,4510650,84984.06
996,424870,4510906,218530.44
997,425248,4510953,437060.88
998,425731,4510978,433014.02
999,426218,4510960,437060.88
1000,426696,4510968,437060.88
1001,427165,4510948,441107.74
1002,427674,4511040,263045.9
1003,427675,4510565,165921.26
1004,428130,4511016,360170.54000000004
1005,428627,4511133,169968.12
1006,428144,4510607,194249.28
1007,428655,4510678,295420.78
1008,429101,4510882,473482.62
1009,429637,4510918,558466.68
1010,430549,4510951,1412354.1400000001
1011,431761,4510885,841746.88
1012,430564,4510138,744622.24
1013,431627,4510132,481576.34
1014,431403,4509584,246858.46000000002
1015,423888,4510073,352076.82
1016,424170,4510100,210436.72
1017,424384,4510021,218530.44
1018,424617,4510019,214483.58000000002
1019,424883,4510012,214483.58000000002
1020,425240,4510010,433014.02
1021,425716,4510010,433014.02
1022,426199,4510003,433014.02
1023,426668,4510017,433014.02
1024,427174,4510005,433014.02
1025,427668,4510017,433014.02
1026,428150,4510013,449201.46
1027,428634,4510010,433014.02
1028,429089,4509961,433014.02
1029,429605,4509956,433014.02
1030,430089,4509926,522044.94
1031,423830,4509115,356123.68
1032,424175,4509185,210436.72
1033,423858,4508477,125452.66
1034,424130,4508474,80937.2
1035,424371,4508991,303514.5
1036,424617,4509040,214483.58000000002
1037,424868,4509048,214483.58000000002
1038,424712,4508508,165921.26
1039,425220,4509040,433014.02
1040,425705,4509048,428967.16000000003
1041,426202,4509074,428967.16000000003
1042,426682,4509037,433014.02
1043,427155,4509147,327795.66000000003
1044,427662,4509190,254952.18000000002
1045,427159,4508748,101171.5
1046,427623,4508798,174014.98
1047,428147,4509072,428967.16000000003
1048,428633,4509072,416826.58
1049,429071,4509111,433014.02
1050,429603,4509104,433014.02
1051,430071,4509062,433014.02
1052,430628,4509103,550372.96
1053,430949,4508391,368264.26
1054,431394,4507920,161874.4
1055,431257,4508951,412779.72000000003
1056,431678,4508138,538232.38
1057,423806,4508174,149733.82
1058,424125,4508261,24281.16
1059,424343,4508234,40468.6
1060,424148,4508087,76890.34
1061,424371,4508032,64749.76
1062,424765,4508107,214483.58000000002
1063,425219,4508467,165921.26
1064,425709,4508460,165921.26
1065,425220,4508085,206389.86000000002
1066,425690,4508101,210436.72
1067,426206,4508461,169968.12
1068,426183,4508078,198296.14
1069,426680,4508460,174014.98
1070,427145,4508461,165921.26
1071,427639,4508508,109265.22
1072,426666,4508119,157827.54
1073,427210,4508124,194249.28
1074,427722,4508183,145686.96
1075,428374,4508344,667731.9
1076,429282,4508296,764856.54
1077,430383,4507829,1918211.6400000001
1078,423849,4507626,258999.04
1079,424121,4507540,145686.96
1080,424368,4507567,153780.68
1081,424602,4507538,149733.82
1082,424852,4507543,149733.82
1083,423819,4506872,234717.88
1084,424121,4506890,165921.26
1085,424363,4506908,169968.12
1086,424717,4506908,335889.38
1087,425226,4507534,299467.64
1088,425697,4507553,307561.36
1089,425201,4506845,360170.54000000004
1090,425650,4506864,420873.44
1091,426167,4507553,311608.22000000003
1092,426148,4507025,214483.58000000002
1093,423811,4506262,198296.14
1094,424121,4506271,169968.12
1095,424336,4506208,178061.84
1096,424733,4506207,348029.96
1097,424085,4505477,275186.48
1098,424762,4505509,275186.48
1099,424641,4504775,408732.86
1100,424645,4504036,453248.32
1101,425204,4506160,303514.5
1102,425643,4506089,267092.76
1103,426184,4506567,169968.12
1104,426124,4506133,283280.2
1105,425166,4505110,659638.18
1106,425642,4505187,692013.06
1107,426144,4505257,671778.76
1108,425169,4504221,174014.98
1109,425636,4504098,315655.08
1110,425152,4503819,190202.42
1111,425620,4503457,327795.66000000003
1112,426107,4503676,663685.04
1113,426062,4502598,497763.78
1114,424653,4503344,311608.22000000003
1115,424672,4502590,404686
1116,424681,4501970,226624.16
1117,424086,4501240,279233.34
1118,424643,4501350,481576.34
1119,425130,4503263,327795.66000000003
1120,425175,4502544,372311.12
1121,425646,4502449,465388.9
1122,425166,4501854,392545.42
1123,426202,4501508,1521619.36
1124,427253,4501238,825559.4400000001
1125,427259,4500518,615122.72
1126,423909,4500014,437060.88
1127,424446,4500192,1165495.68
1128,423798,4499163,352076.82
1129,424411,4499032,817465.72
1130,425281,4501183,376357.98000000004
1131,425003,4500579,210436.72
1132,425515,4500623,582747.84
1133,426188,4500546,481576.34
1134,425178,4499839,453248.32
1135,425851,4499714,623216.4400000001
1136,426281,4500006,481576.34
1137,425115,4498961,647497.6
1138,425777,4499176,372311.12
1139,425787,4498563,801278.28
1140,426475,4498811,683919.34
1141,427275,4499742,914590.36
1142,427155,4498701,1145261.3800000001
1143,428475,4498876,1052183.6
1144,428417,4498291,675825.62
1145,426652,4507607,356123.68
1146,427274,4507571,590841.56
1147,427786,4507612,169968.12
1148,428341,4507516,748669.1
1149,429191,4507498,392545.42
1150,429830,4507353,234717.88
1151,426520,4506805,202343
1152,426771,4506832,198296.14
1153,427128,4506850,380404.84
1154,427591,4506841,380404.84
1155,426595,4506091,291373.92
1156,427349,4506147,562513.54
1157,427889,4506113,157827.54
1158,428294,4506801,647497.6
1159,429132,4506945,449201.46
1160,429728,4506637,433014.02
1161,430135,4506755,343983.10000000003
1162,428366,4506136,485623.2
1163,428915,4506248,372311.12
1164,429345,4506189,315655.08
1165,430081,4506050,376357.98000000004
1166,430721,4506746,651544.46
1167,430777,4505997,465388.9
1168,431803,4506465,2116507.7800000003
1169,433125,4505774,1525666.22
1170,433307,4503973,1942492.8
1171,432800,4502804,1987008.26
1172,426625,4505047,704153.64
1173,427087,4505167,683919.34
1174,427584,4505092,687966.2000000001
1175,428047,4505169,708200.5
1176,428680,4505260,1092652.2
1177,429329,4505101,627263.3
1178,429971,4505377,594888.42
1179,429935,4504660,522044.94
1180,430762,4505448,513951.22000000003
1181,432045,4505448,959105.8200000001
1182,430691,4504751,627263.3
1183,431809,4504762,1270714.04
1184,426580,4503704,700106.78
1185,427084,4503712,679872.48
1186,427546,4503688,683919.34
1187,426591,4502556,428967.16000000003
1188,427297,4502483,890309.2000000001
1189,428049,4503696,679872.48
1190,428506,4503604,623216.4400000001
1191,428356,4502535,1011715
1192,429030,4504070,550372.96
1193,429936,4504101,485623.2
1194,429192,4503424,522044.94
1195,429891,4503294,692013.06
1196,430721,4504092,441107.74
1197,431469,4504092,570607.26
1198,432339,4504002,311608.22000000003
1199,430721,4503397,639403.88
1200,431541,4503419,558466.68
1201,432128,4503411,384451.7
1202,429300,4502483,700106.78
1203,429954,4502452,457295.18
1204,429500,4501736,412779.72000000003
1205,430215,4501692,809372
1206,430771,4502789,594888.42
1207,431103,4502341,967199.54
1208,431038,4501612,424920.3
1209,431652,4501764,566560.4
1210,427521,4501808,238764.74000000002
1211,428210,4501827,793184.56
1212,428934,4501442,683919.34
1213,428735,4500573,1157401.96
1214,428888,4499800,696059.92
1215,429742,4500861,619169.5800000001
1216,431298,4500731,1537806.8
1217,429627,4499822,756762.8200000001
1218,430497,4499631,2302663.34
1219,430424,4498726,926730.9400000001
1220,432056,4499107,1671353.1800000002
1221,408072,4500918,2869223.74
1222,410036,4498199,3476252.74
1223,410070,4499942,797231.42
1224,410973,4500154,2096273.48
1225,411209,4498408,1084558.48
1226,405692,4496242,11537597.860000001
1227,407736,4494807,2954207.8000000003
1228,406917,4492625,6001493.38
1229,409546,4493978,2622365.2800000003
1230,409315,4492437,2581896.68
1231,410855,4493944,1112886.5
1232,410680,4493165,1145261.3800000001
1233,405166,4489976,6046008.84
1234,406986,4491336,4479874.0200000005
1235,407039,4489828,1715868.6400000001
1236,409479,4491513,983386.98
1237,409438,4490795,1027902.4400000001
1238,409369,4490288,918637.22
1239,409300,4489636,1088605.34
1240,409468,4488986,319701.94
1241,411230,4492191,3330565.7800000003
1242,410943,4490558,2711396.2
1243,410441,4489664,412779.72000000003
1244,410329,4489022,655591.3200000001
1245,410351,4488321,679872.48
1246,411274,4488235,683919.34
1247,406705,4488335,1974867.6800000002
1248,408114,4489087,1764430.96
1249,408052,4488053,1080511.62
1250,408038,4486971,2897551.7600000002
1251,409440,4488380,1035996.16
1252,409524,4487229,1732056.08
1253,410389,4487516,991480.7000000001
1254,411263,4487314,1388072.98
1255,405275,4484034,2585943.54
1256,406580,4485860,2492865.7600000002
1257,407613,4483272,11319067.42
1258,408505,4485729,2104367.2
1259,410421,4485779,3140363.36
1260,410549,4483914,5528010.76
1261,410616,4482389,3634080.2800000003
1262,412105,4486035,1011715
1263,412122,4484975,607029
1264,412239.2776,4483863.70321,2594037.2600000002
1265,408754,4480558,2452397.16
1266,413084,4480492,5333761.48
1267,412011,4498393,1821087
1268,413012,4498338,1141214.52
1269,414124,4498713,1379979.26
1270,414089,4497926,1384026.12
1271,413065,4496776,951012.1
1272,413787,4496737,1594462.84
1273,414650,4496749,1011715
1274,415197,4496761,590841.56
1275,415898,4497740,3925454.2
1276,416527,4498437,1157401.96
1277,417101,4498287,902449.78
1278,417216,4496714,1205964.28
1279,417821,4498236,1230245.44
1280,418582,4498236,1299042.06
1281,419405,4498282,1294995.2
1282,417797,4496710,1222151.72
1283,418606,4496651,1299042.06
1284,419375,4496616,1299042.06
1285,420193,4498256,1303088.92
1286,420203,4496608,1290948.34
1287,420996,4498190,1246432.8800000001
1288,421718,4498889,809372
1289,421726,4497764,457295.18
1290,421008,4496628,1307135.78
1291,421800,4496667,1185729.98
1292,422436,4498542,700106.78
1293,422534,4498014,368264.26
1294,423226,4498389,465388.9
1295,422589,4497659,558466.68
1296,422460,4496960,505857.5
1297,422601.30028,4496282.42175,566560.4
1298,422627.32431,4495195.91851,1270714.04
1299,423296,4497456,473482.62
1300,423190,4496546,558466.68
1301,413146,4494882,1104792.78
1302,414213,4495280,2274335.3200000003
1303,414308,4494078,1817040.1400000001
1304,415295,4494311,1315229.5
1305,415966,4494757,2233866.72
1306,416752,4494946,1023855.5800000001
1307,417165,4495113,526091.8
1308,416970,4493672,376357.98000000004
1309,417637,4495195,1294995.2
1310,418546,4495203,1092652.2
1311,417477,4493714,206389.86000000002
1312,417868,4493890,441107.74
1313,418548,4493863,849840.6
1314,419381,4495346,837700.02
1315,420132,4495485,590841.56
1316,419370,4494487,546326.1
1317,420165,4494561,785090.84
1318,419343,4493775,566560.4
1319,420170,4493771,558466.68
1320,420951,4495584,356123.68
1321,420964,4494773,1019808.7200000001
1322,421720,4495133,1230245.44
1323,420937,4493775,574654.12
1324,422031,4493831,1226198.58
1325,423222,4495299,611075.86
1326,423214,4493900,1031949.3
1327,412972,4492634,1893930.48
1328,413789,4492948,1254526.6
1329,414542,4493230,619169.5800000001
1330,414571,4492217,505857.5
1331,414096,4491459,1768477.82
1332,415254,4493267,457295.18
1333,415987,4492999,870074.9
1334,416875,4493050,667731.9
1335,415622,4492298,1319276.36
1336,416906,4492228,594888.42
1337,415693,4491493,1193823.7
1338,416858,4491411,619169.5800000001
1339,417558,4493043,445154.60000000003
1340,417988,4493083,238764.74000000002
1341,418535,4493014,667731.9
1342,417718,4492198,647497.6
1343,418506,4492220,627263.3
1344,417685,4491249,1044089.88
1345,418502,4491201,975293.26
1346,419350,4493034,607029
1347,420145,4493016,643450.74
1348,419333,4492206,687966.2000000001
1349,420142,4492227,651544.46
1350,420920,4492206,651544.46
1351,419362,4491211,979340.12
1352,420132,4491230,975293.26
1353,420942,4491207,955058.9600000001
1354,420935,4493005,659638.18
1355,421853,4492994,918637.22
1356,421732,4492171,744622.24
1357,421775,4491121,987433.8400000001
1358,422603,4490883,1149308.24
1359,422861,4492924,821512.5800000001
1360,422827,4492281,1019808.7200000001
1361,415427,4490833,522044.94
1362,416577,4490837,627263.3
1363,415045,4488141,594888.42
1364,415786.16672,4488440.43944,732481.66
1365,416355.37964,4488185.56798,493716.92000000004
1366,417718,4490249,546326.1
1367,418504,4489740,1578275.4000000001
1368,416955,4488208,526091.8
1369,417635,4488215,538232.38
1370,418426,4488185,772950.26
1371,419294,4489608,1626837.72
1372,420132,4490139,785090.84
1373,420084,4489125,837700.02
1374,420703,4489621,886262.3400000001
1375,421088,4489344,736528.52
1376,419691,4488185,1311182.6400000001
1377,420884,4488138,667731.9
1378,421989,4489836,1748243.52
1379,421840,4488919,837700.02
1380,421768,4488205,732481.66
1381,423131,4491616,356123.68
1382,423262,4490904,651544.46
1383,423174,4489235,1432588.44
1384,415332,4487143,2282429.04
1385,416261,4487253,1258573.46
1386,416966,4487006,1007668.14
1387,417504,4486992,878168.62
1388,418312,4487111,1723962.36
1389,419266,4486951,1205964.28
1390,420020,4487060,1392119.84
1391,420946,4487079,1290948.34
1392,421686,4487065,1371885.54
1393,422588,4487703,1359744.96
1394,424221,4487471,744622.24
1395,415682.16406,4485705.85168,607029
1396,415703,4484892,687966.2000000001
1397,416228.4974,4485397.65532,918637.22
1398,416957,4485476,1137167.6600000001
1399,417559,4485353,1048136.74
1400,417778,4484237,801278.28
1401,418326,4485700,785090.84
1402,418349,4484924,752715.9600000001
1403,418600,4484189,441107.74
1404,419248,4485769,602982.14
1405,419979,4485686,752715.9600000001
1406,419549,4484938,1230245.44
1407,419650,4484166,1282854.62
1408,420855,4485581,967199.54
1409,420855,4484331,1052183.6
1410,423934,4486020,1343557.52
1411,422755,4484467,1343557.52
1412,423877,4484794,1865602.46
1413,423906,4483898,481576.34
1414,423526.64439,4483285.02303,1290948.34
1415,421782,4482514,938871.52
1416,423311.77906,4482549.52248,2015336.28
1417,415392,4483987,1347604.3800000001
1418,416591,4484165,910543.5
1419,416779,4483185,1108839.6400000001
1420,417614,4483176,1088605.34
1421,418471,4483142,926730.9400000001
1422,419269,4483104,951012.1
1423,420009,4483161,987433.8400000001
1424,420768,4483209,1400213.56
1425,422538,4481738,1687540.62
1426,420271,4478306,3290097.18
1427,420913,4478535,2950160.94
1428,423826,4498309,392545.42
1429,424361,4498130,449201.46
1430,423778,4497586,331842.52
1431,424293,4497480,570607.26
1432,423704,4496439,772950.26
1433,424344,4496502,558466.68
1434,425044,4497580,813418.86
1435,425784,4497490,878168.62
1436,425071,4496695,453248.32
1437,425763,4496741,530138.66
1438,424924,4496139,360170.54000000004
1439,425676,4496070,598935.28
1440,426495,4497590,477529.48000000004
1441,426915,4497670,299467.64
1442,426465,4496850,404686
1443,427323,4497145,501810.64
1444,426935,4496235,1100745.92
1445,427445,4497840,307561.36
1446,428157,4497851,477529.48000000004
1447,429001,4497856,687966.2000000001
1448,428137,4497024,1201917.42
1449,429071,4496840,683919.34
1450,429254,4496124,473482.62
1451,429807,4497870,882215.48
1452,430607,4497980,1214058
1453,431348,4498233,615122.72
1454,432158,4497768,1133120.8
1455,432906,4497490,914590.36
1456,429846,4496822,890309.2000000001
1457,430604,4496756,1027902.4400000001
1458,430099,4495771,874121.76
1459,431048,4495419,651544.46
1460,431540,4496903,955058.9600000001
1461,431348,4496049,655591.3200000001
1462,432421,4496360,1715868.6400000001
1463,432867,4494641,1549947.3800000001
1464,432916,4492225,1165495.68
1465,423739,4495679,404686
1466,424359,4495652,279233.34
1467,423887,4494904,594888.42
1468,424365,4495061,348029.96
1469,423925,4494125,538232.38
1470,424379,4493982,534185.52
1471,425384,4495559,643450.74
1472,424760,4495013,388498.56
1473,425270,4494970,570607.26
1474,425858,4494863,489670.06
1475,426624,4495455,692013.06
1476,427398,4495344,700106.78
1477,426606,4494525,607029
1478,427443,4494552,607029
1479,428549,4495954,1428541.58
1480,428556,4495228,898402.92
1481,429242,4494703,611075.86
1482,428431,4494525,1044089.88
1483,430007,4495149,505857.5
1484,430649,4494195,2812567.7
1485,432154,4494204,3002770.12
1486,424846,4493925,400639.14
1487,425202,4493921,279233.34
1488,425797,4494312,437060.88
1489,425697,4493732,522044.94
1490,426488,4493839,530138.66
1491,427351,4493872,550372.96
1492,427317,4493050,890309.2000000001
1493,428209,4493732,623216.4400000001
1494,428877,4493679,461342.04000000004
1495,428164,4493020,574654.12
1496,429099,4492895,785090.84
1497,430391,4493073,1849415.02
1498,431468,4492877,1889883.62
1499,424270,4493000,631310.16
1500,424283,4492346,404686
1501,424783,4493077,331842.52
1502,425188,4493037,307561.36
1503,425729,4492998,667731.9
1504,424803,4492140,465388.9
1505,425201,4492221,279233.34
1506,425720,4492214,675825.62
1507,424868,4491176,323748.8
1508,425584,4491538,489670.06
1509,426509,4492976,607029
1510,426866,4492113,1339510.6600000001
1511,426903,4491538,598935.28
1512,427477,4491298,687966.2000000001
1513,428153,4492147,635357.02
1514,428888,4492147,530138.66
1515,429721,4491865,1286901.48
1516,430653,4491697,1177636.26
1517,428366,4491223,1792758.98
1518,429633,4490730,1355698.1
1519,430711,4490790,1618744
1520,432032,4491646,477529.48000000004
1521,432456,4491348,886262.3400000001
1522,424180,4491071,461342.04000000004
1523,424247,4490495,368264.26
1524,424277,4489489,930777.8
1525,424916,4490537,602982.14
1526,425695,4490728,979340.12
1527,426824,4490527,1254526.6
1528,425027,4489750,720341.0800000001
1529,425806,4489711,546326.1
1530,425009,4488967,797231.42
1531,425812,4488930,473482.62
1532,426473,4489679,647497.6
1533,427352,4489735,635357.02
1534,426569,4488900,639403.88
1535,427315,4488908,631310.16
1536,428130,4489748,1007668.14
1537,428142,4488900,619169.5800000001
1538,428973,4489200,1270714.04
1539,430558,4489568,1796805.84
1540,431916,4490097,2375506.8200000003
1541,430287,4488439,2836848.86
1542,424900,4488137,659638.18
1543,425599,4488026,388498.56
1544,426013,4488137,319701.94
1545,424967,4487009,902449.78
1546,425774,4487009,1319276.36
1547,426589,4487935,1068371.04
1548,427327,4487682,1290948.34
1549,427307,4486677,453248.32
1550,428079,4487779,1274760.9000000001
1551,429000,4488296,732481.66
1552,427958,4486529,125452.66
1553,428921,4487247,1744196.6600000001
1554,429820,4487176,1517572.5
1555,424898,4485936,991480.7000000001
1556,426003,4486012,1420447.86
1557,424903,4484679,1068371.04
1558,425860,4484664,1606603.4200000002
1559,427030,4486167,979340.12
1560,428059,4486231,174014.98
1561,428727,4485838,1040043.02
1562,427157,4485356,1023855.5800000001
1563,428015,4485309,1116933.36
1564,428808,4485057,489670.06
1565,427061,4484387,1821087
1566,424740,4483155,1003621.28
1567,425647,4483259,1303088.92
1568,424355,4482194,348029.96
1569,428564,4484034,2132695.22
1570,426819,4483145,659638.18
1571,427204,4482655,2023430
1572,428807,4482270,6673272.140000001
1573,425590,4482521,1080511.62
1574,424689,4482031,339936.24
1575,424279,4481545,493716.92000000004
1576,424886.08081,4480900.84427,7462409.84
1577,415794.2901,4454738.14589,22358901.5
1578,414809.39817,4456524.70571,2258147.88
1579,413645.40481,4458703.92846,4293718.46
1580,412147.54981,4456642.99646,2448350.3000000003
1581,411962.72457,4458036.49474,2658787.02
1582,412207.81982,4459693.9024,2610224.7
1583,408636.99002,4456705.94855,2509053.2
1584,407080.55619,4456454.24692,3715017.48
1585,407420.43222,4457685.02653,837700.02
1586,406448.73906,4458244.90047,13508418.68
1587,407447.57037,4458901.94051,1715868.6400000001
1588,408929.54605,4458067.39612,2865176.88
1589,410533.50862,4458065.93081,2634505.86
1590,408944.66073,4460031.51647,2622365.2800000003
1591,410538.67959,4459706.0939,2638552.72
1592,408665.50169,4461522.00332,2634505.86
1593,407396.10424,4460216.04881,1023855.5800000001
1594,407191.12073,4461486.98727,2339085.08
1595,406239.73826,4460488.73018,1493291.34
1596,406089.14261,4461735.37502,951012.1
1597,411689.5169,4460968.71019,679872.48
1598,410577.45134,4464519.59469,1958680.24
1599,408827.68067,4463059.57163,2674974.46
1600,407180.76236,4462787.55367,2035570.58
1601,405768.16473,4462979.41493,5163793.36
1602,407201.63179,4464132.09247,2310757.06
1603,406001.32963,4464405.48451,1112886.5
1604,411233.83827,4465642.64202,651544.46
1605,411256.1008,4466444.36141,647497.6
1606,411277.03641,4467251.1013,635357.02
1607,411373.34176,4468152.69378,760809.68
1608,410556.62944,4467912.63653,372311.12
1609,409525.49688,4467244.60775,821512.5800000001
1610,407379.76744,4465377.66749,1772524.6800000002
1611,406271.5513,4466099.10483,4645795.28
1612,409236.31979,4467947.17986,1825133.86
1613,407466.23902,4467657.46329,6381898.22
1614,411270.2949,4468900.86514,619169.5800000001
1615,410458.33639,4468693.25808,959105.8200000001
1616,410982.69355,4470969.60833,2606177.84
1617,413085.17824,4463461.3792,825559.4400000001
1618,413191.52503,4464201.05593,1125027.08
1619,413579.32844,4464900.65235,396592.28
1620,413727.63959,4465636.75761,744622.24
1621,412047.82964,4465630.1335,639403.88
1622,413936.34842,4466428.21234,1035996.16
1623,412061.03639,4466432.81221,647497.6
1624,412075.90931,4467242.22792,651544.46
1625,413739.31011,4467574.98822,1509478.78
1626,412097.31319,4468043.13728,635357.02
1627,412922.25028,4468922.90649,785090.84
1628,412262.8455,4468664.62333,348029.96
1629,416964.30185,4469675.06768,748669.1
1630,415567.08119,4469347.65675,4423217.98
1631,413843.835,4469107.40035,1359744.96
1632,416145.63099,4470974.22493,2743771.08
1633,414130.18938,4470830.87316,2848989.44
1634,412886.39115,4469715.6119,554419.8200000001
1635,412107.13477,4469433.06972,882215.48
1636,420195.06574,4445998.69795,7915658.16
1637,418735.80738,4446870.59513,27684569.26
1638,422396.00538,4449481.73837,11994893.040000001
1639,420287.37856,4470903.26194,319701.94
1640,418835.39766,4470133.02488,1112886.5
1641,417942.68252,4470018.66811,1388072.98
1642,422567.13016,4470850.60691,538232.38
1643,417630.75839,4471021.95382,1185729.98
1644,420228.89651,4471714.98194,615122.72
1645,420089.9134,4472851.3594,760809.68
1646,421451.27677,4474530.97708,586794.7000000001
1647,420225.85806,4474317.93803,1355698.1
1648,422583.59716,4471412.09596,497763.78
1649,423511.40565,4472290.00532,1145261.3800000001
1650,421920.22995,4474437.8328,522044.94
1651,422794.68158,4475276.36151,1469010.18
1652,420604.31799,4475348.20478,3545049.3600000003
1653,425992.3751,4470685.67314,679872.48
1654,425165.69841,4470698.46704,687966.2000000001
1655,424347.91467,4470500.17746,789137.7000000001
1656,423462.42089,4470379.59958,1537806.8
1657,428420.70089,4469909.11396,700106.78
1658,427564.36646,4470046.28123,643450.74
1659,426839.77797,4469964.85072,493716.92000000004
1660,426885.10752,4470700.11784,781043.98
1661,429317.98402,4470688.58039,343983.10000000003
1662,428785.10752,4470482.11128,679872.48
1663,428787.78529,4471045.80111,161874.4
1664,428159.87487,4470771.28603,368264.26
1665,427692.23193,4470813.577,343983.10000000003
1666,428865.81698,4471543.9297,477529.48000000004
1667,428289.30401,4471396.97542,412779.72000000003
1668,427705.25492,4471472.33659,364217.4
1669,427984.09126,4472131.74685,659638.18
1670,427109.90165,4472086.53015,457295.18
1671,426891.87736,4471302.83999,400639.14
1672,426002.36931,4471310.88711,343983.10000000003
1673,425172.98782,4471325.95977,352076.82
1674,426725.78538,4471841.48906,449201.46
1675,426006.07451,4471943.47118,692013.06
1676,425179.37661,4471954.58762,692013.06
1677,424088.81543,4471663.31304,1553994.24
1678,426797.15279,4472764.7807,1080511.62
1679,425935.61729,4472689.56536,505857.5
1680,425182.14946,4472795.63236,679872.48
1681,424211.25101,4472837.05552,890309.2000000001
1682,426081.22165,4473529.69661,1048136.74
1683,425149.20933,4473526.84088,534185.52
1684,424317.25621,4473538.96768,627263.3
1685,429965.01883,4471749.12415,890309.2000000001
1686,429196.26011,4471994.68749,570607.26
1687,429949.95656,4472765.08614,647497.6
1688,429173.97978,4472731.72488,582747.84
1689,428169.60109,4472772.27342,659638.18
1690,429946.6914,4473974.06197,1286901.48
1691,429159.66371,4473465.35187,611075.86
1692,429112.02398,4474162.25979,825559.4400000001
1693,428229.18782,4473512.40337,679872.48
1694,427340.98688,4473534.70958,951012.1
1695,426689.27421,4474419.32707,679872.48
1696,427464.60585,4474445.22063,647497.6
1697,428307.1102,4474409.52706,623216.4400000001
1698,429142.13736,4475117.7533,781043.98
1699,428241.77777,4475294.98944,647497.6
1700,427404.3438,4475204.02818,833653.16
1701,430041.66199,4475734.04285,663685.04
1702,429136.01601,4475795.89165,327795.66000000003
1703,428310.07827,4475822.05319,348029.96
1704,427456.32745,4475845.81364,453248.32
1705,426655.85049,4475895.28133,364217.4
1706,429455.35479,4476622.28342,1489244.48
1707,428410.01834,4476436.58523,752715.9600000001
1708,427624.66948,4476452.5416,441107.74
1709,427018.47519,4476479.92773,416826.58
1710,428878.25278,4477408.89088,2003195.7
1711,427419.40208,4477177.23724,594888.42
1712,425997.6651,4474763.62786,493716.92000000004
1713,426074.42851,4475877.18472,238764.74000000002
1714,425613.54375,4475876.20896,287327.06
1715,425027.72005,4475704.37723,384451.7
1716,425741.392,4474254.32561,279233.34
1717,425209.382,4474419.76774,461342.04000000004
1718,424411.36701,4474403.54792,509904.36000000004
1719,424181.09641,4476181.05676,117358.94
1720,423276.42652,4476835.62214,744622.24
1721,422718.46825,4477574.13907,938871.52
1722,426126.24687,4476489.41637,408732.86
1723,425604.28591,4476278.32841,307561.36
1724,426556.44381,4476870.89477,675825.62
1725,425364.56109,4477074.64549,283280.2
1726,425089.02028,4477160.95948,408732.86
1727,424807.44454,4476940.11192,384451.7
1728,424799.00231,4476518.6616,554419.8200000001
1729,424448.30491,4476357.57543,445154.60000000003
1730,425189.70005,4477795.19877,1347604.3800000001
1731,424044.33154,4477589.79855,412779.72000000003
1732,423402.52374,4477726.37602,789137.7000000001
1733,424566.90464,4478344.49658,2063898.6
1734,423781.64087,4478514.70154,1153355.1
1735,429754.37019,4480427.17675,6175508.36
1736,431239.40896,4478107.18817,2958254.66
1737,432599.77032,4478666.06388,2229819.86
1738,433625.06048,4479458.86462,2144835.8000000003
1739,431197.90482,4476996.9459,2411928.56
1740,432436.93151,4477302.74669,752715.9600000001
1741,433609.14819,4478016.12474,1371885.54
1742,431603.92718,4476240.98675,530138.66
1743,432838.6644,4476508.13341,1545900.52
