TAZID,CO_FIPS,xcoord,ycoord
857,35,-112.001098799353,40.6865182024324
859,35,-111.984050079442,40.6857292024644
860,35,-111.979224623947,40.6928987743313
861,35,-111.972302363141,40.6929991859199
864,35,-111.96276044794,40.6947884504235
863,35,-111.972292231164,40.6857436428698
865,35,-111.962756452309,40.6907048580661
866,35,-111.955138629585,40.6929930205549
867,35,-111.962756631182,40.6853071918719
868,35,-111.95485516189,40.6857238143103
869,35,-111.950326686657,40.6932354463945
874,35,-111.925702787726,40.691354919555
845,35,-111.921353615841,40.7038870633285
875,35,-111.917077400203,40.6931242836785
846,35,-111.910395585371,40.7035783017209
876,35,-111.906764572405,40.6935999166573
877,35,-111.909403047661,40.6838491921448
858,35,-111.991534532822,40.6857280802508
885,35,-111.993567321355,40.67924657277
887,35,-111.984025256355,40.6748121506938
888,35,-111.979246967567,40.6748357204363
889,35,-111.972271960481,40.6784813727534
892,35,-111.962731182905,40.6712445609873
891,35,-111.962772975558,40.6785107657639
890,35,-111.9722508898,40.6712115313344
920,35,-111.955167395489,40.66033526612
893,35,-111.955227857969,40.6751310626382
896,35,-111.950628082624,40.6715691271863
901,35,-111.916435093629,40.6696680779203
903,35,-111.904773902675,40.6708907926789
904,35,-111.903413630874,40.6643146624292
905,35,-111.905015781303,40.6567176094255
907,35,-112.032840894394,40.6592329606905
886,35,-111.99065361942,40.6733269462848
912,35,-111.994005710396,40.6600441237638
914,35,-111.979069497082,40.6645666429926
915,35,-111.979436416917,40.6573468980918
916,35,-111.971693874142,40.6622263972478
917,35,-111.973468250829,40.6556086954412
918,35,-111.964143613371,40.6564855946899
900,35,-111.931141115416,40.6666597824032
922,35,-111.943622843581,40.6603829248546
923,35,-111.94730937965,40.6499912257518
921,35,-111.950418225335,40.6602789149738
924,35,-111.941272317915,40.6485230903186
925,35,-111.935229339251,40.6580946358569
927,35,-111.934450912932,40.6490245705958
929,35,-111.913206167197,40.6586380459266
884,35,-111.999517060633,40.6696572897839
911,35,-112.004736640047,40.6604038845048
936,35,-111.994388497017,40.6496444613746
939,35,-111.972967208485,40.6464041887499
941,35,-111.953602629793,40.6450516548273
942,35,-111.943823653588,40.6418292697813
943,35,-111.934629036314,40.641032060574
944,35,-111.908683585899,40.7705145020848
945,35,-111.91029181141,40.7669958473154
947,35,-111.911063948461,40.7627626183304
948,35,-111.906818312233,40.7628175359572
946,35,-111.906712507406,40.7676920523582
949,35,-111.903956772244,40.7693545185463
950,35,-111.901104572855,40.7704443047578
951,35,-111.898244279583,40.7704463713365
952,35,-111.901102010841,40.7682573511973
953,35,-111.8982435098,40.7682580413697
954,35,-111.895383964352,40.7671723483647
955,35,-111.90396031465,40.7660824680209
956,35,-111.9011016,40.7660830998951
957,35,-111.89824288909,40.766083256295
958,35,-111.903959359769,40.7628196720673
959,35,-111.901100607274,40.763907581089
960,35,-111.89824120309,40.7639089039527
961,35,-111.895381719299,40.7639102965689
962,35,-111.90109915702,40.7617325498732
963,35,-111.898240150889,40.761733538352
964,35,-111.895381123604,40.761734991177
965,35,-111.895386091405,40.7704470745375
966,35,-111.891091966069,40.7704474948081
968,35,-111.892525286206,40.7682604937169
969,35,-111.889661349445,40.7682608242022
970,35,-111.886798049228,40.7682620029103
967,35,-111.883451589394,40.7710407232365
971,35,-111.892523383332,40.7660866107729
972,35,-111.889660846681,40.7660876588633
973,35,-111.886796089619,40.7660885799717
974,35,-111.892522300605,40.7639111116346
975,35,-111.889659199925,40.7639134199112
976,35,-111.886795445077,40.7639146473447
977,35,-111.892520763633,40.7617352386385
978,35,-111.889657615004,40.7617382661311
979,35,-111.886794691354,40.7617396348506
980,35,-111.892519017211,40.7595623928997
981,35,-111.889655812723,40.7595642116253
982,35,-111.886793392346,40.7595666834472
983,35,-111.883936194932,40.7682629105398
984,35,-111.881072960015,40.768262510096
985,35,-111.883934797074,40.7660894831867
986,35,-111.881072099197,40.766090315071
987,35,-111.883933461604,40.7639144042591
988,35,-111.881070366313,40.7639157399539
989,35,-111.883933041858,40.7617398911714
990,35,-111.881068166917,40.7617412905634
991,35,-111.909161261049,40.7585597563537
993,35,-111.903954445847,40.7595550761158
994,35,-111.901096143178,40.7595587877519
995,35,-111.898239106499,40.7595600213298
996,35,-111.895380618258,40.7595618497055
997,35,-111.903948299137,40.7573814615232
998,35,-111.901088253409,40.7573840329245
999,35,-111.898238366428,40.7573856271441
1000,35,-111.895378554539,40.7573879033672
1001,35,-111.892517407186,40.7573894663343
1002,35,-111.889653849952,40.7573907835983
992,35,-111.908139661457,40.7532713607729
1003,35,-111.903940529534,40.7552059297936
1004,35,-111.901083169476,40.7552079299633
1005,35,-111.898237027101,40.7552096231812
1006,35,-111.895377314548,40.7552115054499
1007,35,-111.892516153351,40.7552123544209
1008,35,-111.889651671796,40.7552141521043
1009,35,-111.903931450258,40.7519384846882
1010,35,-111.901072935145,40.7519447227462
1011,35,-111.898235302505,40.7519453353651
1012,35,-111.895376157101,40.7519471144309
1013,35,-111.892514201064,40.7519480728763
1014,35,-111.889650304329,40.7519506939854
1015,35,-111.883929988791,40.7595666522746
1016,35,-111.881068006361,40.7595684038552
1017,35,-111.886792350994,40.7573929694181
1018,35,-111.883930130745,40.7573931319252
1019,35,-111.88106566357,40.7573953418813
1020,35,-111.886791577381,40.7552160209787
1021,35,-111.883927147663,40.7552177194259
1022,35,-111.881064427469,40.7552197140042
1023,35,-111.886789148783,40.7519515379473
1024,35,-111.883925974931,40.7519548758725
1029,35,-111.907117430919,40.8079866478446
740,35,-111.924454329209,40.8151015368978
1034,35,-111.907814311178,40.7736950431094
764,35,-111.913533265384,40.7737051099278
1035,35,-111.903965824012,40.7737043554587
1027,35,-111.90946652539,40.7912651132586
1037,35,-111.903968676375,40.7791245909817
1038,35,-111.901107737003,40.7769648033389
1031,35,-111.888278334953,40.7829618226234
1039,35,-111.89711245255,40.7855840120987
1041,35,-111.892846306688,40.7786883615376
1043,35,-111.895362109693,40.7737328498431
1040,35,-111.897580464999,40.7789607927467
1042,35,-111.887792683962,40.7779235371329
1044,35,-111.888707625525,40.7739018173408
1045,35,-111.8817403139,40.7828888711056
1051,35,-111.882873396319,40.7751133380944
1048,35,-111.88054247013,40.7779427245032
1052,35,-111.875307133181,40.7745371420704
1054,35,-111.867628862756,40.7746720215381
1058,35,-111.861070879842,40.7716564921476
1055,35,-111.859288308501,40.7772854273989
1056,35,-111.847927536941,40.7731353059681
1059,35,-111.855172422971,40.7716646540579
1053,35,-111.875307709837,40.7710936406353
1060,35,-111.878212642352,40.7682646781488
1057,35,-111.867817548493,40.7710915804021
1061,35,-111.873921035015,40.7682654294088
1062,35,-111.878210791541,40.7660917348196
1066,35,-111.87820805964,40.7617418277826
1064,35,-111.878209593476,40.7639170718088
1067,35,-111.873918930539,40.7617432499431
1068,35,-111.866758438602,40.7671792098377
1070,35,-111.866758708032,40.7617454160874
1071,35,-111.859592007263,40.7671807666008
1072,35,-111.85453630952,40.7671811274763
1073,35,-111.859594438375,40.7628345258469
1069,35,-111.866758524961,40.7639196475269
1074,35,-111.854540010564,40.7628343665313
1075,35,-111.844001443327,40.7635231785102
1078,35,-111.878207483108,40.759568607726
1079,35,-111.873918356026,40.7595708187746
1080,35,-111.878207113749,40.7573960299216
1081,35,-111.873918413655,40.7573976493311
1082,35,-111.875347516477,40.7552215678098
1025,35,-111.881061300397,40.7519555066793
1083,35,-111.878204040557,40.7519576070953
1084,35,-111.873916789396,40.7519601029374
1085,35,-111.866825853445,40.759565527091
1086,35,-111.866800984571,40.7573960347713
1087,35,-111.868194828575,40.7530510055599
1088,35,-111.862431340363,40.7530408460593
1089,35,-111.857410863205,40.7595919238288
1090,35,-111.858277800138,40.7574262374634
1091,35,-111.856710216707,40.7530690641844
1092,35,-111.849489360686,40.754739106437
1076,35,-111.834193336873,40.7691944052756
1093,35,-111.841213189431,40.754972493742
1094,35,-111.8352805981,40.7526737412663
1095,35,-111.903972941977,40.7484719109039
1096,35,-111.897247723371,40.7487108825114
1097,35,-111.901887736878,40.7445393794111
1098,35,-111.898229240085,40.7445307612696
1099,35,-111.895292489047,40.7449736147217
1101,35,-111.892508176657,40.7432273967768
1100,35,-111.892510747013,40.7473064278482
1102,35,-111.889645604177,40.7456956446928
1127,35,-111.879623153947,40.7375658109627
1104,35,-111.879629311424,40.7457025302293
1128,35,-111.873912637752,40.737567497975
1105,35,-111.873915249139,40.7457065047706
1129,35,-111.868193355194,40.7375682982064
1106,35,-111.868194318377,40.7457097270988
1107,35,-111.862440860221,40.7457253465045
1108,35,-111.856710833509,40.7472875198251
1131,35,-111.856747971432,40.7375709804616
1109,35,-111.856737570782,40.7432108177247
1110,35,-111.850758163687,40.748320057393
1112,35,-111.850806876504,40.7434067605313
1114,35,-111.839300521087,40.7460836589578
1111,35,-111.845210550479,40.7485624539777
1115,35,-111.833133365733,40.7458268746549
1118,35,-111.819424362538,40.7385063164841
1117,35,-111.807741781071,40.7465219514106
1122,35,-111.898250134775,40.7375729430017
1123,35,-111.895391429552,40.7375449491533
1132,35,-111.850923385039,40.7375752741283
1133,35,-111.845108600438,40.7375698509043
1136,35,-111.826975981627,40.7369315504449
1139,35,-111.901956317164,40.7238834382875
1140,35,-111.898274674431,40.723867018172
1124,35,-111.892504192848,40.7375602704191
1142,35,-111.892501240083,40.7294652239183
1146,35,-111.879621555904,40.7294717431015
1147,35,-111.873920759134,40.7294711995991
1150,35,-111.856851369083,40.7310907272716
1152,35,-111.856595205692,40.7270763414315
1153,35,-111.850966048034,40.7296103736377
1154,35,-111.845093701865,40.7295737223182
1155,35,-111.839392009425,40.7295447107256
1156,35,-111.833645548419,40.7295452697894
1157,35,-111.827918544747,40.7295324291846
1120,35,-111.812771735291,40.7343308803508
1158,35,-111.821109776833,40.7292481348412
1159,35,-111.817774018344,40.7236882647078
1162,35,-111.80885265257,40.7213918621067
1163,35,-111.901731858482,40.7205222305368
1164,35,-111.898245748018,40.7217914074747
1165,35,-111.89541619641,40.7215285586645
1141,35,-111.895398816931,40.7279265144737
1166,35,-111.898302145258,40.7197854131478
1167,35,-111.895426877017,40.719535675814
1168,35,-111.891104215278,40.7203252069275
1144,35,-111.891089575162,40.7238798997084
1169,35,-111.885394217307,40.7238646700977
1170,35,-111.879684725523,40.7238625675895
1172,35,-111.87969987113,40.7203229865409
1171,35,-111.885404655763,40.7203227521118
1173,35,-111.873935715013,40.7238317234005
1176,35,-111.862153972007,40.7238828141178
1177,35,-111.856662168703,40.7243600789045
1174,35,-111.874058279914,40.7203756542856
1178,35,-111.86835329048,40.7207138064803
1179,35,-111.861879963739,40.7210167241525
1180,35,-111.856018462302,40.7216308509153
1181,35,-111.847796283134,40.7226361031338
1182,35,-111.836456405695,40.7218097194361
1183,35,-111.821549742466,40.7179774880873
1184,35,-111.902065644437,40.7158221739358
1185,35,-111.898276402372,40.7154715341778
1186,35,-111.895425514317,40.7154815163836
1187,35,-111.892541579264,40.7154855595747
1189,35,-111.90169907005,40.7095347188588
1190,35,-111.898273347774,40.709465262232
1191,35,-111.895419627372,40.709482453383
1194,35,-111.879728620731,40.7155063132443
1197,35,-111.873966538138,40.7155832364974
1196,35,-111.879737928261,40.7087212205066
1198,35,-111.874024320276,40.7105695968524
1200,35,-111.898310798771,40.7030911081199
1201,35,-111.895443718781,40.7030540778611
1199,35,-111.901407708683,40.7033493988879
1203,35,-111.899342902759,40.6968268386684
1204,35,-111.895432688122,40.6968190560627
1205,35,-111.891119001093,40.69720972264
1206,35,-111.899871818616,40.6902389775465
1207,35,-111.89541421167,40.6904718307964
1208,35,-111.89112143664,40.6908139550746
1209,35,-111.900556099347,40.6836653530629
1210,35,-111.896938580343,40.6836877390316
1202,35,-111.891121599272,40.7030600123398
1212,35,-111.885602746371,40.7028133499656
1214,35,-111.874119816248,40.7070173766906
1215,35,-111.874110816051,40.7025940951258
1213,35,-111.879842209369,40.7024117302595
1216,35,-111.885505202464,40.6934705307728
1221,35,-111.885463943616,40.6816779035058
1219,35,-111.88552201493,40.6853300515549
1211,35,-111.891716392537,40.6837064015424
1220,35,-111.879889413331,40.6841645737602
1217,35,-111.879852797182,40.6934639664619
1222,35,-111.879793225518,40.6783582059469
1224,35,-111.874757003109,40.6710464239115
902,35,-111.905956722872,40.6774633986772
1225,35,-111.899319317271,40.677722582444
1226,35,-111.895695199649,40.6777137720238
1228,35,-111.897704561488,40.6709544623568
1229,35,-111.891175767346,40.6706633497095
1230,35,-111.89753529397,40.6660623610324
1231,35,-111.890802652886,40.6647212444345
1232,35,-111.897782260623,40.6629939469041
1233,35,-111.898632116943,40.6584082526491
1227,35,-111.891301875104,40.6772889336911
