taz,coord-x,coord-y,area
1244,424469.86928,4500219.90755,1169152.97317632
1245,423817.06257,4499077.29451,352989.473834074
1246,424445.53851,4498977.53151,820363.284689397
1247,425310.87412,4501170.48989,377357.960015851
1248,425034.31568,4500564.19395,214435.236908989
1249,425546.81972,4500571.2069,585136.75423782
1250,426311.92075,4500518.23543,482772.078914882
1251,425192.49941,4499865.2652,456384.9639353
1252,425926.00209,4499642.95245,624770.317877271
1253,426409.41799,4499930.27325,481604.378193974
1254,425064.53302,4498842.0977,649104.414163053
1255,425785.43132,4499163.18832,373020.203817883
1256,425785.42416,4498525.39181,804873.252608863
1257,426510.73011,4498708.46194,686687.953423841
1258,427277.86513,4499731.28202,914933.563350197
1259,427235.67243,4498659.53573,1148941.44397669
1260,428291.23755,4499574.44758,984903.36469532
1261,428582.15068,4498854.95328,1053327.36842619
1262,428495.53089,4498345.68285,677669.379114584
1263,426668.79105,4507590.51412,356914.048884687
1264,427296.32097,4507591.00796,593627.255307859
1265,427779.38829,4507660.03178,170267.475736783
1266,428373.66943,4507592.83301,750639.542196312
1267,429193.01035,4507497.35551,395711.757038563
1268,429943.17648,4507322.30284,237127.080120417
1269,426528.16926,4506813.26022,204522.518013369
1270,426774.09201,4506810.75946,200466.129773016
1271,427132.13351,4506823.90017,382888.846733186
1272,427622.25771,4506784.72802,381106.456406389
1273,426639.33168,4506102.32066,294405.192483702
1274,427340.8513,4506103.38243,563283.914629064
1275,427917.95131,4506100.54469,158917.537436939
1276,428289.40624,4506860.78518,648235.671304538
1277,429166.29084,4506919.64508,449749.972517327
1278,429736.98283,4506635.60485,436914.877430985
1279,430145.10985,4506788.54561,344654.024013977
1280,428387.26029,4506153.59704,485839.726120288
1281,428938.25812,4506256.31934,372916.533022942
1282,429343.19935,4506176.30437,317461.429760865
1283,430014.23074,4506029.99888,379364.160642357
1284,430739.478,4506745.57856,653532.271744475
1285,430791.24089,4506064.94565,465719.544244808
1286,431903.65438,4506408.23048,2119045.80404329
1287,433030.08233,4505580.02693,1527071.1292634
1288,433412.40117,4503807.24693,1943414.03869749
1289,432813.83679,4502690.31954,1988082.34379925
1290,426627.29803,4505091.87579,705098.466438479
1291,427116.20117,4505089.9637,686381.097322831
1292,427599.37909,4505084.97807,690895.509864112
1293,428110.53239,4504962.36758,710361.261724334
1294,428713.37874,4505172.21513,1096119.47091934
1295,429328.70419,4505035.75513,627628.803671585
1296,429938.79015,4505397.41754,596829.312145992
1297,429951.9804,4504678.76871,522996.49018466
1298,430729.97824,4505441.33812,514500.718203266
1299,432019.66865,4505454.90724,962746.817208868
1300,430755.53156,4504738.02826,630162.537532505
1301,431870.21267,4504752.65184,1273792.23303485
1302,426609.11203,4503672.81765,702493.218374499
1303,427097.6298,4503671.07849,680905.927129154
1304,427580.4728,4503661.951,687439.972049261
1305,426623.16784,4502530.31801,430863.26015536
1306,427333.56064,4502488.74874,893194.836791714
1307,428063.23689,4503659.98397,680720.669565489
1308,428529.15256,4503580.537,625719.368643127
1309,428396.9908,4502497.23216,1012223.93002718
1310,429067.98763,4504041.28229,551348.573904822
1311,429905.87259,4504046.78674,485899.40359086
1312,429176.53017,4503368.40496,525391.046061836
1313,429909.09264,4503318.94367,694325.928748407
1314,430732.3003,4504070.7551,441445.686108515
1315,431598.19292,4504045.40377,573479.967850041
1316,432350.22779,4503986.7955600005,313976.695067464
1317,430712.85601,4503397.91483,640258.636471847
1318,431538.98606,4503376.59366,560981.080914904
1319,432159.37666,4503382.20643,384559.297803867
1320,429356.83533,4502475.37261,703987.484812753
1321,430006.15839,4502539.68544,460347.036456638
1322,429517.81715,4501726.48044,414645.785412159
1323,430209.4168,4501605.00724,809956.26210651
1324,430840.90074,4502745.37734,598565.311577003
1325,431301.66279,4502414.93963,968183.719207624
1326,431032.59144,4501603.69784,426936.614654763
1327,431630.39266,4501737.50918,567593.469365803
1328,427535.47051,4501778.13421,242334.007711954
1329,428276.43829,4501616.35588,794383.475021412
1330,428989.35306,4501430.09593,687176.831101495
1331,428652.38986,4500666.25541,1159794.94438664
1332,428975.68983,4499814.07928,699891.447702989
1333,429792.09911,4500848.91919,620631.775606998
1334,431159.05567,4500628.56608,1540279.40119012
1335,429692.12571,4499856.99008,760450.506904501
1336,430638.59621,4499640.86921,2302733.26249549
1337,430427.46434,4498720.76672,928364.380044505
1338,432193.91111,4499151.31684,1673204.01647979
1339,400359.16142,4500928.88277,5219430.89122205
1340,402419.13935,4499117.1579,5135890.95527113
1341,406576.77875,4500252.0045,3572866.22994705
1342,405852.26165,4501690.03451,2512148.53819675
1343,407162.65795,4502001.91863,902587.663598057
1344,406710.20717,4498657.03409,5786000.98910512
1345,408176.82774,4500868.54107,2870692.61190915
1346,408585.8143,4498452.00439,2773700.193378
1347,409969.50328,4498606.24818,3480184.7088912
1348,410108.28516,4499931.44127,800068.598741846
1349,410839.65148,4500150.4534,2098955.66882961
1350,411176.17627,4498429.43816,1085104.62395655
1351,405654.20664,4495672.51143,11539550.1739153
1352,407962.5329,4496614.21929,2625084.65479622
1353,407610.85357,4494633.1226,2954207.47435366
1354,409789.9611,4496719.12748,3254235.26648755
1355,409518.53666,4495273.57812,3034729.69194079
1356,411404.84941,4496583.0062,1711925.56629797
1357,411149.16444,4495122.91991,1771446.89186163
1358,412242.97915,4495068.97548,1601870.01272558
1359,406586.64428,4492896.31862,6002035.20359483
1360,409334.40104,4493948.83462,2623793.04634698
1361,409285.92305,4492517.01905,2583125.41428991
1362,411057.36702,4493935.87596,1114738.58042
1363,410833.19818,4493069.04817,1145392.28886066
1364,412204.41941,4493912.37286,950300.445243627
1365,405223.13737,4489577.1751,6046640.83382864
1366,407104.19068,4491192.84318,4480507.33289145
1367,407172.26353,4489908.7926,1716593.19366526
1368,409453.92345,4491513.64104,986283.027220193
1369,409174.90846,4490819.05973,1031604.14588051
1370,409210.98995,4490240.67572,921906.92084121
1371,409298.66783,4489616.32191,1090914.15233546
1372,409520.65327,4489005.95133,321632.346679033
1373,411168.10422,4492011.90957,3333471.23450796
1374,412346.76783,4492460.4369,1338113.75862448
1375,411204.87407,4490565.98631,2711872.69962249
1376,410437.93863,4489651.37936,413410.288695939
1377,411239.69492,4489670.17645,408802.018495083
1378,412186.41955,4489806.17173,852168.861312561
1379,410334.60677,4489040.39285,659288.6159433
1380,411254.7938,4489062.1034,628429.601595196
1381,410415.06097,4488306.42871,683716.335379422
1382,411250.86048,4488292.08355,685380.627469212
1383,411998.82417,4489009.07008,464777.183001489
1384,412712.50428,4488981.84561,530229.38234213
1385,412092.50181,4488259.70339,647146.949120887
1386,412896.88132,4488268.88965,613343.279556269
1387,413490.40027,4488140.46819,267384.841689318
1388,406779.93391,4488398.37853,1977195.09331296
1389,408149.50135,4489072.42405,1767016.06269621
1390,407987.13022,4488072.04855,1084442.13690122
1391,407949.91243,4486970.95947,2898091.1482231
1392,409324.29491,4488405.96075,1036230.62869555
1393,409442.25806,4487277.8778,1732649.03828054
1394,410394.36469,4487287.58285,993879.38557452
1395,411230.39166,4487079.89744,1391759.22161008
1396,412094.44957,4487186.69417,1165120.6752682
1397,412880.60554,4487216.71157,966498.848969908
1398,413917.71169,4486987.71484,1822569.75236914
1399,405598.52321,4483872.02277,2587194.605246
1400,406413.20661,4485725.13865,2493919.26650692
1401,407603.28983,4483254.84063,11322833.197315
1402,408465.60155,4485759.42739,2107277.04499376
1403,410435.03994,4485725.55566,3144415.47801138
1404,410176.76005,4483884.32682,5528158.07501708
1405,410570.19077,4482155.79685,3634372.82510949
1406,412047.25774,4485912.87506,1015499.04848673
1407,412863.15596,4485948.80128,905388.97290198
1408,413654.38745,4485993.69163,808013.081340916
1409,412040.92163,4484987.37568,609407.769683489
1410,412845.56451,4484986.51463,511969.441690888
1411,414126.63346,4485249.59861,1891767.95346646
1412,412379.15309,4483835.78648,2597984.18570074
1413,414048.00116,4483805.95044,2643564.87725294
1414,412688.1124,4482066.33785,3434600.10243506
1415,413749.7438,4482590.6695,1259614.70902881
1416,414827.87524,4482194.75358,1253829.00744922
1417,408730.86537,4480529.61234,2453059.75817978
1418,410517.94961,4480609.39539,3322012.11297087
1419,413194.38228,4480543.54901,5333807.34494567
1420,412100.56157,4498335.64896,1822946.78284596
1421,412978.18807,4498347.07824,1144247.80532698
1422,414204.42332,4498715.59703,1383348.04002172
1423,414216.56432,4497900.57328,1385428.4859977
1424,412291.0745,4496849.78268,1350661.85801403
1425,413047.13022,4496738.96184,952329.233993432
1426,413839.66815,4496699.06823,1598238.65580226
1427,414643.93452,4496721.93135,1012222.75028479
1428,415142.46881,4496699.53772,591590.819117647
1429,415808.69976,4497465.16587,3926883.38509522
1430,416588.13871,4498232.51636,1161039.89035581
1431,417138.5422,4498296.75423,906287.881569527
1432,417015.99753,4496587.81683,1208287.51391103
1433,417810.67907,4498287.19061,1233564.25199018
1434,418595.50037,4498274.56669,1300364.89821685
1435,419400.74371,4498264.4463,1297437.0600626
1436,417794.74635,4496668.49264,1223160.4089235
1437,418576.92196,4496660.78828,1302882.45078111
1438,419384.94823,4496652.35646,1302524.31496563
1439,420206.39882,4498257.93823,1303385.43717181
1440,420191.68083,4496646.90684,1294270.0960469
1441,421010.16812,4498221.77838,1249452.50350402
1442,421629.61966,4498907.54678,811837.914899572
1443,421753.64789,4497755.10101,460886.693700722
1444,420998.33752,4496637.09936,1308968.48771762
1445,421760.10169,4496604.40238,1186583.38427275
1446,422418.90351,4498512.15668,702929.597125374
1447,422554.61008,4498032.84342,371941.153260999
1448,423280.26243,4498274.75986,465370.80913079
1449,422613.02237,4497525.41083,561212.601322882
1450,422503.06122,4496946.95549,508212.012887461
1451,422494.55183,4496274.47697,569672.422350191
1452,422576.73786,4495165.56374,1271696.13038912
1453,423329.1665,4497461.25484,476679.581767643
1454,423161.88213,4496481.15633,559889.07936866
1455,413025.60427,4495080.63455,1107376.66519893
1456,414167.8326,4495276.75698,2275549.01382861
1457,414257.60286,4494110.26558,1820587.43573471
1458,415340.52476,4494262.72527,1316868.6001368
1459,416051.08288,4494836.52987,2233871.25603524
1460,416813.49365,4494741.55086,1026279.60003251
1461,417175.70987,4495254.90638,529724.254581442
1462,416969.08389,4493712.62879,377262.43791172
1463,417741.85082,4495030.26046,1297475.09377119
1464,418546.98085,4495180.23342,1094265.95043201
1465,417530.93431,4493694.89303,209565.752537867
1466,417878.25429,4493927.17226,442771.226984708
1467,418571.7159,4493977.01296,852263.02946122
1468,419354.84599,4495327.48422,840230.7139831
1469,420153.07056,4495461.37417,594813.219430151
1470,419394.08661,4494473.70687,548401.587984245
1471,420191.47767,4494612.37693,787400.205171758
1472,419352.3733,4493778.48264,569863.783794341
1473,420161.15312,4493769.92809,561813.599033441
1474,420943.49584,4495603.41541,356243.722876627
1475,420989.2334,4494760.86799,1021008.72436265
1476,421787.368,4494941.99819,1232696.40054263
1477,420977.25997,4493773.24584,575321.779029113
1478,422117.87418,4493846.20259,1228811.04071794
1479,423232.71521,4495259.60844,611262.614963127
1480,423251.02276,4493955.16547,1033530.44691768
1481,412972.08542,4492533.89372,1895536.60096465
1482,413835.71982,4492769.21631,1257725.95255383
1483,414507.79601,4493159.83427,622831.914610611
1484,414578.79764,4492220.09058,507543.572065681
1485,413902.72006,4491468.61377,1770620.68321227
1486,415332.11793,4493238.38504,459012.292618723
1487,415933.54672,4492980.65503,871263.616416186
1488,416918.68068,4493047.86384,668897.895281796
1489,415676.93148,4492224.82366,1322028.72579041
1490,416902.33141,4492243.44459,594919.339331546
1491,415768.34025,4491444.69034,1194143.15774361
1492,416892.31434,4491452.81602,622579.839491061
1493,417582.9983,4493012.19681,446657.734920838
1494,417983.11417,4493069.54288,242394.382841025
1495,418541.6307,4493025.58452,668388.556352589
1496,417710.85496,4492227.33723,648814.787785175
1497,418532.41168,4492221.96482,628897.416962153
1498,417695.94602,4491223.18279,1047262.78944763
1499,418523.7607,4491225.17572,976281.710524472
1500,419351.65961,4493050.5414,609565.985005414
1501,420157.02294,4493020.28993,646493.534884841
1502,419339.47362,4492248.82729,690215.451959781
1503,420150.97608,4492214.21162,652675.279400215
1504,420956.95492,4492189.31493,654451.089426231
1505,419331.07426,4491216.34698,981813.789376493
1506,420140.62757,4491208.81066,975754.172931089
1507,420945.67127,4491186.59328,958785.436590552
1508,420966.99741,4493006.09179,661683.70932019
1509,421928.3445,4493023.86708,922555.715256075
1510,421808.85888,4492091.89903,746056.770359874
1511,421764.94532,4491091.23485,988439.415720679
1512,422594.3062,4490869.14011,1150897.61839042
1513,423024.31103,4492982.42378,821500.770715851
1514,422805.68936,4492250.98267,1022870.51676048
1515,423694.73485,4492979.19135,232886.752735334
1516,423657.6126,4492030.78583,404341.266076307
1517,412906.44017,4490646.17263,567046.172035488
1518,413950.12116,4490719.66929,1035752.15788733
1519,412898.06954,4489928.14545,332274.493025654
1520,413417.54326,4490112.60088,115775.402894066
1521,413093.44577,4489509.93269,263442.125708934
1522,413400.59827,4489092.85764,417197.57068206
1523,413709.24259,4488680.44564,235352.022090822
1524,413909.11301,4488377.45811,221229.04547661
1525,413745.06361,4489970.50401,361348.681507073
1526,414499.90786,4490460.46559,241565.553689159
1527,413775.23684,4489361.8739,170353.882649519
1528,414161.52212,4489659.11201,435533.887030065
1529,414631.61337,4490053.69958,359145.139842823
1530,414167.10423,4488811.00587,198884.316297107
1531,414561.73712,4489099.96494,516659.466947753
1532,415491.20146,4490768.8455,523656.993868317
1533,415145.09143,4490282.30331,321495.925829414
1534,415169.02174,4489459.95117,630121.907954741
1535,415951.59082,4489600.67965,1555348.64286208
1536,416571.83026,4490832.55281,627561.466445819
1537,416723.16855,4490295.91264,707444.360902444
1538,416758.1764,4489483.35982,611547.784655761
1539,414256.37299,4488174.45047,359318.503772292
1540,414895.01854,4488640.57855,274920.192561969
1541,415012.45016,4488149.59178,597721.324581991
1542,415676.99061,4488460.99016,733945.347804912
1543,416327.01206,4488195.75564,495521.800297299
1544,417693.4252,4490274.53376,549034.647352446
1545,417517.52453,4489203.52409,1597612.31254526
1546,418518.89759,4489631.98918,1580055.82527371
1547,416960.90686,4488219.09148,526072.665880315
1548,417627.75332,4488252.6531,539080.962378718
1549,418413.40287,4488167.0002,774086.443865305
1550,419315.72048,4489603.61129,1627561.51027226
1551,420168.42273,4490098.98912,786643.526260003
1552,420079.95499,4489128.20381,840198.769867445
1553,420784.96443,4489794.41276,886288.715238962
1554,421101.79925,4489334.06726,740081.360791222
1555,419703.13502,4488184.40822,1315056.3154383
1556,420900.26191,4488162.41387,670842.053679773
1557,422106.64191,4489860.90579,1751683.2826918
1558,421904.50611,4488939.26618,839662.102885733
1559,421833.56055,4488214.41669,735116.61325161
1560,423112.01187,4491640.78808,357281.967394009
1561,423217.32026,4490902.99528,654988.797981263
1562,423705.37156,4490803.6353,430695.651906521
1563,423148.63285,4489264.31669,1436111.88900907
1564,423875.7394,4489248.17814,769692.593261352
1565,415148.80962,4487110.73641,2284252.97578869
1566,416264.86781,4487016.7083,1259759.91870291
1567,416963.3832,4486998.61129,1011371.52710197
1568,417549.80803,4486954.73178,879246.074635386
1569,418347.01679,4487001.73678,1725443.61968812
1570,419257.40894,4486956.48473,1208801.24157192
1571,420061.7896,4486980.81077,1393495.12722697
1572,420904.20134,4486950.82296,1291452.07725388
1573,421721.05809,4487080.29745,1375791.35334161
1574,422537.72207,4487462.64653,1360469.84547724
1575,423181.32179,4487649.64484,1059062.03923435
1576,423725.91961,4487993.38217,490569.073054578
1577,423754.69467,4487050.59831,628866.016606803
1578,424222.37196,4487566.25823,747519.826822788
1579,415034.64249,4485449.73964,739784.627425984
1580,415684.22694,4485838.97669,610896.524983751
1581,415667.79391,4484978.11108,688319.908142981
1582,416347.49598,4485398.32271,919515.117088184
1583,416966.62026,4485251.1242,1140615.69720256
1584,417582.57339,4485395.94477,1049081.20013605
1585,417803.35294,4484210.40095,804688.285576712
1586,418407.44174,4485745.27103,786431.98371612
1587,418367.71561,4484951.45422,756113.249405245
1588,418584.36254,4484132.00442,444817.189475456
1589,419234.02977,4485757.16597,606913.053873926
1590,420044.62624,4485720.68166,755830.20416062
1591,419662.90688,4484932.14823,1230509.12807168
1592,419645.27103,4484149.1185,1284433.00584186
1593,420880.91358,4485547.19,970335.925181309
1594,421855.13626,4485589.25347,1161472.84633619
1595,420887.0778,4484283.24936,1054491.38721045
1596,421832.99342,4484271.27327,1969951.81801709
1597,422792.43956,4486008.6228,1502343.52843542
1598,423958.68846,4486029.67003,1345298.05650608
1599,422784.81485,4484437.25552,1345163.99221522
1600,423773.13249,4484616.16349,1867576.13610387
1601,423907.05818,4483910.06828,485496.288248561
1602,423589.34659,4483337.42951,1294915.15168903
1603,421672.49681,4482609.37342,940460.473029328
1604,423250.81715,4482548.84429,2017065.58456875
1605,415388.66988,4483981.58732,1349123.97583087
1606,415717.48233,4482818.04078,1562273.1377327
1607,416647.04484,4481872.79396,1402968.04490542
1608,415913.46032,4480700.19436,4390257.25828555
1609,416486.54087,4484153.85352,912817.054710683
1610,416715.05908,4483285.63558,1111109.66410861
1611,417642.94567,4483221.07336,1091745.0441501
1612,417606.63215,4482076.70821,868329.036181525
1613,418451.18167,4483120.85509,928849.339236682
1614,419242.98014,4483133.54987,951367.285482035
1615,420040.53941,4483158.01177,990216.633820493
1616,421004.34245,4483010.90095,1403434.8815423
1617,418417.82694,4481942.89623,973193.129483948
1618,419221.4124,4481930.93358,968934.385035276
1619,419029.41333,4480934.11703,1278773.50643693
1620,419883.8831,4481981.16679,625100.628988655
1621,420444.56605,4481642.56973,894898.687132095
1622,420364.28797,4480606.94693,1398398.05689783
1623,421231.94306,4481588.49292,880926.844866014
1624,422696.72811,4481687.4544,1688152.58575702
1625,421930.10549,4480777.89493,1766674.01647224
1626,418023.66208,4480776.53719,1618023.70600191
1627,417902.1465,4479642.58566,2135125.96338633
1628,419336.23406,4479704.39991,1282303.53934633
1629,420123.76336,4477946.67532,3290284.44883311
1630,421001.99331,4478457.36073,2953176.81097077
1631,421958.52041,4479342.96603,3503897.50199045
1632,423765.93266,4498326.94973,395011.358235189
1633,424350.85969,4498169.44297,451259.67887929
1634,423817.30448,4497455.32705,334366.263241653
1635,424357.17646,4497443.86051,572300.644197781
1636,423785.48803,4496423.49029,774845.703263059
1637,424385.82837,4496562.70165,560504.123953743
1638,425067.99614,4497610.40983,814123.524348706
1639,425827.44541,4497557.37674,878349.461447457
1640,425025.76191,4496726.85694,456027.868041528
1641,425806.16354,4496706.20447,530121.728130764
1642,424952.26473,4496128.96546,363369.251024631
1643,425724.45845,4496072.48935,599757.192111397
1644,426494.60217,4497586.42005,481058.075991419
1645,426943.97296,4497608.45029,301777.006990047
1646,426463.66683,4496712.36815,404877.925055083
1647,427283.17196,4497137.80439,504249.854987917
1648,426973.65705,4496203.67691,1104156.78069023
1649,427394.12171,4497810.98093,310657.208059353
1650,428220.41956,4497896.19378,478212.129589525
1651,429015.07183,4497779.55669,688651.642118136
1652,428179.35992,4496958.74818,1204393.59153687
1653,429067.1475,4496985.01294,686684.507502319
1654,429239.39649,4496122.90622,475951.586935394
1655,429868.02541,4497911.33965,883258.115291586
1656,430834.9634,4497814.91345,1217898.58008968
1657,431412.66078,4498266.95594,617718.968742784
1658,432241.33044,4497679.75039,1136824.11947645
1659,433074.47123,4497446.37926,917172.930602064
1660,429856.09937,4496791.67228,892612.075835106
1661,430642.36845,4496693.85757,1030286.37111994
1662,430121.22513,4495739.4253,876101.731949711
1663,431099.737,4495438.51748,654329.146658447
1664,431616.84856,4496924.32538,955844.515116925
1665,431363.96363,4496080.87981,658385.920368023
1666,432547.25366,4496234.1824,1716578.60463415
1667,433066.78649,4494962.02618,1551418.803243
1668,432993.0757,4492237.98489,1169253.74415934
1669,423774.62497,4495684.66258,406024.300788903
1670,424392.2962,4495673.47532,280902.82256439
1671,423818.28931,4494954.27484,598022.765886708
1672,424407.37477,4495014.9152,348848.308319951
1673,423950.25326,4494028.77752,542010.114566402
1674,424399.80822,4494026.60694,536967.541008474
1675,425425.7292,4495582.39202,645478.451739488
1676,424822.93193,4494807.20921,391365.146162228
1677,425286.91715,4494945.31246,572453.430621383
1678,425893.66934,4494938.65125,492094.117961601
1679,426612.23751,4495346.83719,693091.278631524
1680,427427.98787,4495351.03637,700367.757958201
1681,426615.46091,4494545.28103,608464.623474342
1682,427415.31932,4494536.03741,609922.030607318
1683,428468.36088,4495952.53276,1428617.70018496
1684,428356.33085,4495234.35181,900238.299214892
1685,429275.6879,4494709.04421,611407.563835554
1686,428583.55571,4494364.57127,1048019.29504905
1687,430073.05773,4495147.43075,508769.193118367
1688,430645.73393,4494250.99058,2815020.64394096
1689,432170.67744,4494260.46829,3003597.76626358
1690,424840.36194,4493871.30353,404105.771916488
1691,425215.51805,4493872.92346,279414.740697776
1692,425800.6713,4494304.98522,438386.196613341
1693,425777.15412,4493720.82345,523530.429067365
1694,426546.35986,4493809.93288,530376.994721
1695,427385.13301,4493823.38577,554331.762697082
1696,427320.03717,4493080.35508,891013.751631828
1697,428211.98356,4493761.28143,627093.579605042
1698,428865.11133,4493686.61754,462743.104632019
1699,428147.2077,4492996.03503,578101.734784673
1700,428971.8329,4492926.49684,786390.563414518
1701,430198.07744,4493041.78741,1853292.16966068
1702,431537.31845,4492670.63024,1889872.86239826
1703,424225.1393,4493005.64606,635020.697315261
1704,424205.2128,4492325.31255,407279.643640876
1705,424219.23186,4491721.76378,531541.75717793
1706,424808.35209,4493005.23673,332799.298962874
1707,425194.48159,4492988.89327,310698.415639655
1708,425785.58305,4492994.39926,669263.627807871
1709,424798.90978,4491999.69808,467282.527248624
1710,425185.84649,4492203.76424,279576.94885297
1711,425767.27338,4492164.1864,676952.531943873
1712,424923.04965,4491236.24366,326149.100839964
1713,425628.63078,4491526.5197,491986.175796179
1714,426566.20629,4492943.17461,607504.806067295
1715,426975.26445,4492137.55259,1341005.35377865
1716,426772.1572,4491457.28245,601629.894894855
1717,427475.83681,4491106.57802,691181.715178188
1718,428189.30795,4492128.25918,636578.084742946
1719,428924.46737,4492159.7949,533195.586436038
1720,429683.90212,4491845.07458,1290868.90073101
1721,430961.46278,4491760.93756,1178186.09565212
1722,428427.33717,4491018.74981,1794413.18625659
1723,429648.28305,4490700.14417,1356671.24761929
1724,430892.78131,4490794.49214,1620189.8794555
1725,432023.38957,4491651.25068,479529.695608804
1726,432770.27746,4491151.26214,886678.587130942
1727,424217.66421,4491061.10165,463085.668309082
1728,424268.50837,4490473.41051,371950.910582735
1729,424347.81194,4489211.98193,933449.364939675
1730,424974.0316,4490540.6151,604161.139437518
1731,425746.69551,4490756.5919,979975.821626707
1732,426807.1387,4490579.66522,1258092.97585869
1733,425029.72236,4489755.23841,723086.165703886
1734,425815.52959,4489755.02322,546629.753083069
1735,425055.20067,4488943.99596,800519.079827949
1736,425849.00218,4488955.30191,476306.83138407
1737,426557.01991,4489736.46768,648928.162534371
1738,427357.04549,4489728.01534,639206.991279562
1739,426548.68579,4488932.39819,643297.229892403
1740,427343.89716,4488925.2317,633510.51261983
1741,428259.13368,4489854.75012,1010965.81020521
1742,428151.43285,4488900.23834,622933.857166053
1743,429012.97711,4489190.39805,1273811.43409351
1744,430425.84782,4489666.32491,1797310.33539293
1745,432059.87485,4490187.98483,2378449.06772968
1746,430703.66113,4488608.74821,2840781.93976214
1747,424930.4522,4488147.04821,661759.96125612
1748,425598.85323,4488072.0343,390693.557521995
1749,425996.97368,4488178.06733,323621.857415099
1750,424889.69149,4487167.52551,904601.014300276
1751,425884.1652,4487118.19787,1321099.07530497
1752,426601.54045,4487790.1654,1072087.6777669
1753,427341.16266,4487711.32619,1293968.67912928
1754,427303.77581,4486675.08225,456929.880051798
1755,428097.88599,4487684.26189,1276486.66966
1756,429253.89619,4488288.23194,736131.878794876
1757,428003.76292,4486557.12956,129411.010299912
1758,428953.63273,4487255.18178,1747050.59653301
1759,429970.30227,4487172.85386,1521428.79635046
1760,424918.95402,4485964.8772,994430.53152424
1761,425912.07502,4485902.33461,1421693.49859854
1762,424932.14302,4484624.57494,1070351.99447969
1763,425789.44021,4484622.23475,1609366.35087278
1764,426964.96459,4486173.05303,981452.226487095
1765,428050.14764,4486239.63091,175616.686577336
1766,428713.89113,4485960.70356,1040342.89160192
1767,427139.63861,4485350.27612,1027323.01785802
1768,428008.11612,4485163.11849,1119060.01580002
1769,428872.179,4485097.68722,493015.350856666
1770,426916.27303,4484248.21997,1821255.59287454
1771,424776.38264,4483161.36702,1006342.15953618
1772,425842.03341,4483329.9393,1304599.86620369
1773,424318.79153,4482108.78458,349113.733979424
1774,428565.79215,4483810.13663,2134069.92311733
1775,426912.70516,4483169.61125,660531.842979529
1776,427433.8342,4482685.39668,2027246.31877587
1777,429244.08003,4482160.13546,6675466.34071766
1778,425784.42104,4482362.94896,1082433.21950249
1779,424717.18699,4482064.36763,343872.920525262
1780,424189.64818,4481509.1112,494719.166071518
1781,424843.06135,4480593.96346,7463975.66874681
1789,416138.24912,4452012.93211,22359641.466696
1790,414726.66269,4456452.22,2261510.11208885
1791,416175.00925,4456795.54559,3200092.07804018
1792,414895.38377,4457859.05635,2059952.38150749
1793,416600.72262,4458829.72843,2793499.30377543
1794,414729.89656,4459029.34464,1560749.36999251
1795,416793.38321,4459944.62543,2415647.08731649
1796,415109.54647,4459991.49668,939926.865049183
1797,414167.15055,4460004.91355,918825.723359179
1798,413456.62072,4457513.49291,4294416.71115495
1799,412094.63303,4456543.77752,2451641.32529565
1800,412057.87919,4458115.66052,2662301.76795855
1801,413297.52939,4459934.09596,916991.479622889
1802,412080.21278,4459736.05227,2612631.01437679
1803,408846.42842,4456542.77958,2509983.59778173
1804,406550.42902,4456338.20994,3717815.46698502
1805,407420.43222,4457685.02653,838242.777703872
1806,404873.18333,4458070.2484099995,13510412.8289576
1807,407468.7164,4459015.56511,1718672.39233713
1808,408753.32582,4458105.38314,2867677.56724324
1809,410428.15115,4458138.48464,2636880.98071059
1810,408823.90019,4459779.77887,2624688.18496248
1811,410452.49001,4459757.04218,2642306.11669695
1812,410471.40113,4461379.07076,2658472.62689007
1813,408843.37198,4461401.48397,2635989.97665241
1814,407396.10424,4460216.04881,1026846.00044659
1815,407306.87722,4461451.40559,2342968.30151041
1816,406147.1339,4460402.74042,1493460.25214748
1817,406089.14261,4461735.37502,954700.621029982
1818,404681.99416,4461281.75576,4362658.11962517
1819,416708.50553,4460886.64119,1798356.92222291
1820,415132.39743,4460909.33517,834943.530458869
1821,414172.46054,4460922.62769,797780.060727478
1822,416691.85399,4461707.73716,1673886.29374014
1823,415053.27691,4461731.93173,976653.639519881
1824,414073.23129,4461786.63519,623380.938674726
1825,413311.35572,4460938.58024,677194.160382874
1826,412506.12788,4460957.80698,706176.645325273
1827,411689.5169,4460968.71019,683183.632377093
1828,413345.61945,4461785.22898,651955.079806875
1829,412509.08999,4461767.49536,628989.686834451
1830,411697.9436,4461783.11926,637432.790410327
1831,412722.78766,4462471.92249,858628.498170889
1832,411706.10611,4462577.1374,660162.596565843
1833,411975.20204,4463364.37689,1106096.10366517
1834,410467.76449,4463005.98242,2708049.86565797
1835,411777.09559,4464419.3383,1403466.09113243
1836,410549.12808,4464467.85151,1962099.02558541
1837,408827.68067,4463059.57163,2677177.89853751
1838,407210.65133,4462856.67628,2037708.61371769
1839,404709.82928,4463250.61339,5164492.56509581
1840,409011.08575,4464595.88716,2438331.00932913
1841,407201.63179,4464132.09247,2313065.7819721
1842,405776.43334,4464398.86992,1113749.01940237
1843,411233.83827,4465642.64202,653229.226302061
1844,410407.47726,4465662.25055,668777.614121685
1845,411256.1008,4466444.36141,650890.446343876
1846,410434.72854,4466466.07828,675568.097812205
1847,411277.03642,4467251.1013,635525.041398257
