tazid,tothh,resacre,ciacre,totemp,cbd
2188,1,0,105,703,0
2189,202,31,16,305,0
2190,0,0,181,551,0
2191,6,1,89,1055,0
2192,0,0,108,147,0
2193,267,101,70,623,0
2194,82,21,142,1792,0
2195,0,0,291,181,0
2196,0,0,302,2277,0
2197,123,108,299,1121,0
2198,162,98,115,803,0
2199,230,177,49,243,0
2200,307,109,65,669,0
2201,24,4,195,3969,0
2202,1,0,397,2333,0
2203,0,0,0,0,0
2204,0,0,103,139,0
2205,0,0,81,174,0
2206,0,0,218,26,0
2207,0,0,122,134,0
2208,120,56,91,632,0
2209,0,0,159,31,0
2210,0,0,122,42,0
2211,0,0,157,1357,0
2212,34,37,86,265,0
2213,28,50,57,102,0
2214,0,0,107,34,0
2215,41,56,46,108,0
2216,2,0,140,2067,0
2217,74,100,30,82,0
2218,213,185,24,90,0
2219,476,51,2,67,0
2220,377,50,9,211,0
2221,1,0,141,1214,0
2222,72,136,8,17,0
2223,51,76,57,112,0
2224,162,139,22,96,0
2225,406,28,1,69,0
2226,1,0,146,1810,0
2227,160,146,9,38,0
2228,879,359,49,432,0
2229,217,68,73,770,0
2230,146,72,67,414,0
2231,4,0,225,4321,0
2232,566,122,4,59,0
2233,27,123,183,155,0
2234,16,54,123,114,0
2235,305,150,12,93,0
2236,251,53,26,433,0
2237,341,21,31,1661,0
2238,546,148,13,181,0
2239,454,105,46,689,0
2240,938,120,60,1474,0
2241,547,71,128,3527,0
2242,723,144,42,712,0
2243,607,152,17,220,0
2244,398,58,37,740,0
2245,852,149,34,681,0
2246,420,76,85,1450,0
2247,745,62,86,2754,0
2248,171,35,45,831,0
2249,609,224,11,114,0
2250,724,225,5,67,0
2251,145,172,17,53,0
2252,464,132,39,467,0
2253,280,121,27,225,0
2254,102,16,160,3467,0
2255,693,85,38,933,0
2256,611,158,5,73,0
2257,341,135,28,264,0
2258,578,290,86,635,0
2259,371,48,21,445,0
2260,803,137,26,489,0
2261,494,118,45,619,0
2262,421,120,41,514,0
2263,77,34,44,370,0
2264,261,24,32,957,0
2265,420,112,12,134,0
2266,532,161,5,59,0
2267,410,167,15,126,0
2268,690,140,41,613,0
2269,250,83,76,813,0
2270,529,99,56,865,0
2271,203,17,27,1059,0
2272,535,159,23,272,0
2273,463,158,4,44,0
2274,452,148,18,207,0
2275,420,52,37,881,0
2276,333,48,269,5666,0
2277,435,138,21,239,0
2278,626,88,8,153,0
2279,20,2,40,1393,0
2280,0,0,37,910,0
2281,5,0,39,989,0
2282,296,53,75,1319,0
2283,446,137,25,251,0
2284,356,124,5,51,0
2285,81,16,60,861,0
2286,446,143,17,167,0
2287,250,131,5,34,0
2288,750,85,42,1258,0
2289,2,0,91,2899,0
2290,301,121,176,1382,0
2291,379,62,79,1375,0
2292,196,15,13,472,0
2293,9,1,25,519,0
2294,0,0,52,1789,0
2295,401,208,47,287,0
2296,385,153,4,38,0
2297,847,89,10,265,0
2298,356,121,9,93,0
2299,654,90,31,716,0
2300,206,28,58,1146,0
2301,408,61,34,626,0
2302,0,0,106,2789,0
2303,5,1,51,408,0
2304,0,0,84,2796,0
2305,94,9,43,1268,0
2306,400,232,35,201,0
2307,251,212,50,178,0
2308,99,45,44,378,0
2309,286,133,120,890,0
2310,60,41,23,104,0
2311,357,174,41,267,0
2312,356,202,6,41,0
2313,364,181,150,935,0
2314,93,12,54,1185,0
2315,612,163,65,717,0
2316,585,296,56,361,0
2317,331,67,88,1320,0
2318,520,272,32,196,0
2319,4,1,90,1247,0
2320,670,64,27,789,0
2321,347,84,12,160,0
2322,484,42,23,754,0
2323,345,37,15,377,0
2324,473,38,16,598,0
2325,88,8,52,1520,0
2326,217,27,60,1404,0
2327,639,27,18,1089,0
2328,222,65,12,125,0
2329,396,132,33,311,0
2330,826,121,2,76,0
2331,450,178,6,51,0
2332,170,14,15,613,0
2333,193,18,17,521,0
2334,24,2,335,15942,0
2335,637,206,9,94,0
2336,247,136,7,52,0
2337,958,58,5,261,0
2338,1067,50,3,269,0
2339,681,32,3,240,0
2340,500,68,6,175,0
2341,464,108,4,80,0
2342,824,54,9,423,0
2343,513,45,1,54,0
2344,322,28,3,105,0
2345,445,53,12,360,0
2346,171,6,16,1303,0
2347,218,18,2,95,0
2348,118,22,9,133,0
2349,143,28,1,13,0
2350,0,0,178,2048,0
2351,334,141,21,178,0
2352,376,117,29,301,0
2353,667,213,32,307,0
2354,330,131,5,44,0
2355,488,108,34,470,0
2356,268,14,52,2704,0
2357,79,2,75,5213,0
2358,383,38,11,366,0
2359,121,30,102,1302,0
2360,379,84,2,40,0
2361,342,33,16,501,0
2362,111,11,36,879,0
2363,465,24,7,406,0
2364,1,12,62,25,0
2365,630,140,16,226,0
2366,275,45,19,293,0
2367,622,41,7,274,0
2368,253,13,19,965,0
2369,174,20,24,503,0
2370,310,8,24,2538,0
2371,11,0,21,1291,0
2372,191,176,67,258,0
2373,321,276,30,133,0
2374,18,237,190,48,0
2375,189,187,30,106,0
2376,531,190,11,121,0
2377,195,80,3,35,0
2378,509,163,6,67,0
2379,125,39,1,11,0
2380,56,160,47,63,0
2381,449,170,13,119,0
2382,251,73,5,59,0
2383,4,59,243,70,0
2384,43,84,105,179,0
2385,285,131,17,129,0
2386,492,133,8,116,0
2387,295,102,18,162,0
2388,6,66,716,151,0
2389,18,142,142,59,0
2390,93,135,14,32,0
2391,116,109,70,258,0
2392,110,133,30,85,0
2393,148,49,21,222,0
2394,87,139,23,52,0
2395,461,240,12,100,0
2396,169,113,3,18,0
2397,292,68,28,365,0
2398,304,60,5,71,0
2399,215,18,30,1030,0
2400,187,5,27,2506,0
2401,221,50,13,176,0
2402,284,40,7,157,0
2403,235,15,19,843,0
2404,852,72,1,78,0
2405,245,42,5,117,0
2406,67,7,23,634,0
2407,341,54,1,31,0
2408,22,3,58,1034,0
2409,2,0,63,2779,0
2410,82,4,28,1376,0
2411,236,19,12,491,0
2412,298,39,8,204,0
2413,395,69,2,41,0
2414,259,42,23,400,0
2415,257,42,17,317,0
2416,313,12,9,750,0
2417,452,101,27,369,0
2418,239,91,2,23,0
2419,12,2,48,732,0
2420,339,117,31,279,0
2421,0,0,109,3462,0
2422,0,0,204,1354,0
2423,0,0,157,4,0
2424,153,64,50,414,0
2425,533,99,33,606,0
2426,446,69,1,41,0
2427,194,75,17,146,0
2428,0,0,95,5368,0
2429,0,0,238,645,0
2430,0,0,223,67,0
2431,36,14,109,947,0
2432,511,168,43,467,0
2433,1,2,353,642,0
2434,0,0,198,2410,0
2435,0,0,190,807,0
2436,1,2,183,263,0
2437,0,0,95,448,0
2438,0,0,197,2059,0
2439,0,0,155,207,0
2440,30,99,64,69,0
2441,0,0,120,16,0
2442,1,1,162,94,0
2443,104,146,25,68,0
2444,329,157,5,42,0
2445,0,0,122,215,0
2446,198,87,36,246,0
2447,358,108,21,232,0
2448,134,86,20,101,0
2449,225,95,26,197,0
2450,201,69,22,198,0
2451,472,217,8,67,0
2452,342,81,26,351,0
2453,372,76,51,895,0
2454,271,77,18,181,0
2455,388,79,15,224,0
2456,361,116,8,84,0
2457,343,115,3,31,0
2458,319,51,43,793,0
2459,354,58,37,589,0
2460,205,48,44,547,0
2461,385,112,10,117,0
2462,269,172,13,75,0
2463,20,5,157,1646,0
2464,76,77,83,261,0
2465,168,154,20,76,0
2466,493,150,48,544,0
2467,194,112,6,40,0
2468,269,208,16,79,0
2469,64,212,45,49,0
2470,43,118,11,15,0
2471,0,0,241,42,0
2472,8,27,144,131,0
2473,29,111,47,35,0
2474,130,49,22,167,0
2475,287,51,47,744,0
2476,361,92,6,84,0
2477,237,137,33,191,0
2478,318,158,5,40,0
2479,157,189,21,65,0
2480,206,62,5,63,0
2481,238,79,6,62,0
2482,385,161,4,37,0
2483,196,105,3,24,0
2484,341,234,8,53,0
2485,242,72,2,25,0
2486,257,157,8,52,0
2487,205,155,3,19,0
2488,262,341,33,92,0
2489,90,92,6,21,0
2490,374,237,29,177,0
2491,154,189,64,188,0
2492,114,151,91,258,0
2493,270,195,31,158,0
2494,255,541,18,32,0
2495,86,191,26,41,0
2496,75,72,34,154,0
2497,188,124,56,303,0
2498,253,568,77,136,0
2499,225,739,65,71,0
2500,23,78,32,40,0
2501,216,501,134,217,0
2502,49,408,163,79,0
2503,17,73,300,222,0
2504,3,65,599,109,0
2505,1,1,169,324,0
2506,14,160,114,30,0
2507,24,49,2,3,0
2508,0,0,106,608,0
2509,0,0,82,902,0
2510,230,141,27,140,0
2511,394,114,22,249,0
2512,17,118,27,14,0
2513,86,160,34,67,0
2514,34,91,85,112,0
2515,463,191,22,202,0
2516,124,121,24,86,0
2517,22,80,59,55,0
2518,316,162,9,69,0
2519,45,173,46,40,0
2520,29,26,161,594,0
2521,19,50,94,115,0
2522,1,1,267,1379,0
2523,150,281,151,271,0
2524,162,253,47,105,0
2525,526,146,5,77,0
2526,95,62,13,70,0
2527,351,112,2,38,0
2528,210,105,4,37,0
2529,626,191,32,435,0
2530,90,100,17,52,0
2531,358,143,6,65,0
2532,409,120,9,126,0
2533,456,166,17,188,0
2534,407,201,5,50,0
2535,4,180,201,19,0
2536,119,87,38,168,0
2537,45,77,56,114,0
2538,20,251,145,47,0
2539,42,165,216,175,0
2540,27,209,41,15,0
2541,0,0,86,2465,0
2542,76,13,29,489,0
2543,50,13,24,263,0
2544,282,58,26,382,0
2545,326,77,8,102,0
2546,178,26,14,294,0
2547,289,47,38,658,0
2548,278,78,5,63,0
2549,267,74,10,121,0
2550,191,51,13,146,0
2551,230,63,6,75,0
2552,292,86,4,46,0
2553,298,150,21,138,0
2554,173,72,2,23,0
2555,234,97,3,32,0
2556,155,60,6,52,0
2557,244,48,55,865,0
2558,260,93,46,412,0
2559,56,30,38,272,0
2560,209,34,26,526,0
2561,305,128,17,156,0
2562,316,109,6,76,0
2563,313,62,25,413,0
2564,157,23,56,1275,0
2565,93,115,32,105,0
2566,14,12,142,614,0
2567,20,69,83,94,0
2568,43,158,23,23,0
2569,79,70,77,334,0
2570,150,113,20,109,0
2571,3,70,31,4,0
2572,3,22,113,66,0
2573,40,143,55,53,0
2574,58,151,69,86,0
2575,0,0,356,84,0
2576,19,199,98,32,0
2577,2,7,168,240,0
2578,16,883,418,27,0
2579,8,484,161,9,0
2580,0,0,426,3,0
2581,166,249,67,151,0
2582,84,64,67,285,0
2583,2,8,267,91,0
2584,362,90,118,1364,0
2585,193,35,138,2158,0
2586,0,0,207,1076,0
2587,0,0,179,166,0
2588,3,7,371,256,0
2589,1,1,165,829,0
2590,3,4,204,348,0
2591,13,149,71,22,0
2592,1,0,107,837,0
2593,0,0,145,796,0
2594,4,208,138,8,0
2595,12,229,45,8,0
2596,15,171,11,3,0
2597,1,136,239,7,0
2598,17,246,49,9,0
2599,11,144,31,7,0
2600,14,240,30,6,0
2601,12,185,57,9,0
2602,22,209,23,7,0
2603,20,284,37,8,0
2604,8,152,70,12,0
2605,13,272,97,15,0
2606,3,100,138,11,0
2607,5,112,56,5,0
2608,4,89,78,7,0
2609,5,100,36,4,0
2610,1,59,149,10,0
2611,3,56,10,2,0
2612,4,124,19,2,0
2613,15,1405,883,22,0
2614,15,954,146,8,0
2615,35,695,150,24,0
2616,36,673,140,24,0
2617,13,770,110,7,0
2618,36,561,101,23,0
2619,38,554,95,23,0
2620,85,699,236,85,0
2621,9,1303,113,2,0
2622,26,645,124,17,0
2623,64,472,268,115,0
2624,24,563,445,57,0
2625,8,479,18,1,0
2626,25,474,80,12,0
2627,63,532,46,17,0
2628,54,631,102,27,0
2629,17,206,48,9,0
2630,6,106,60,8,0
2631,7,188,99,10,0
2632,56,449,59,24,0
2633,3,67,107,8,0
2634,17,188,39,12,0
2635,5,93,38,5,0
2636,13,141,9,3,0
2637,5,157,90,8,0
2638,3,74,42,4,0
2639,1,298,0,0,0
2640,0,0,143,58,0
2641,64,1011,104,23,0
2642,20,560,76,10,0
2643,2,405,0,0,0
2644,5,212,81,5,0
2645,13,445,129,14,0
2646,8,415,36,2,0
2647,26,538,88,15,0
2648,34,309,18,6,0
2649,14,227,20,4,0
2650,12,27,259,502,0
2651,55,912,76,15,0
2652,15,362,79,11,0
2653,18,231,42,10,0
2654,9,133,2,1,0
2655,111,181,84,187,0
2656,14,210,76,12,0
2657,39,86,78,113,0
2658,48,1215,405,58,0
2659,27,254,30,9,0
2660,19,147,37,16,0
2661,9,50,130,54,0
2662,0,0,119,1053,0
2663,1,0,98,776,0
2664,19,221,12,3,0
2665,202,124,18,81,0
2666,20,330,72,17,0
2667,26,197,20,9,0
2668,8,164,19,3,0
2669,11,464,367,34,0
2670,12,223,38,6,0
2671,8,160,62,9,0
2672,8,168,58,10,0
2673,3,71,132,24,0
2674,1,0,89,94,0
2675,40,76,36,62,0
2676,4,225,248,11,0
2677,2,166,166,7,0
2678,19,260,61,13,0
2679,69,153,42,63,0
2680,50,163,64,68,0
2681,171,136,41,187,0
2682,1,316,189,3,0
2683,38,84,52,85,0
2684,106,70,74,385,0
2685,17,181,112,33,0
2686,82,103,18,46,0
2687,17,109,9,4,0
2688,136,198,84,169,0
2689,40,173,58,43,0
2690,6,144,90,10,0
2691,2,97,271,14,0
2692,119,72,31,181,0
2693,274,184,7,38,0
2694,36,109,71,80,0
2695,26,243,51,13,0
2696,79,195,58,88,0
2697,216,214,22,97,0
2698,206,143,10,46,0
2699,125,57,37,256,0
2700,226,118,3,21,0
2701,191,288,30,72,0
2702,67,173,29,41,0
2703,297,163,8,61,0
2704,63,118,49,96,0
2705,147,223,66,143,0
2706,62,440,245,119,0
2707,57,144,41,61,0
2708,41,176,16,15,0
2709,136,287,9,17,0
2710,88,405,268,196,0
2711,7,130,28,5,0
2712,23,131,2,2,0
2713,135,171,5,17,0
2714,44,159,13,14,0
2715,45,341,122,58,0
2716,252,165,12,72,0
2717,338,794,40,67,0
2718,142,760,96,66,0
2719,302,726,24,37,0
2720,0,0,231,1,0
2721,74,131,44,95,0
2722,2,120,0,0,0
2723,1,1,95,424,0
2724,101,51,30,199,0
2725,97,107,3,9,0
2726,57,168,42,46,0
2727,184,59,24,246,0
2728,218,61,17,207,0
2729,202,50,65,831,0
2730,144,59,7,56,0
2731,66,25,105,989,0
2732,307,142,12,100,0
2733,42,184,13,11,0
2734,80,196,109,157,0
2735,62,155,29,39,0
2736,204,211,17,49,0
2737,406,184,27,203,0
2738,262,154,23,158,0
2739,319,141,6,50,0
2740,388,215,10,74,0
2741,204,230,22,79,0
2742,66,150,73,113,0
2743,404,148,33,293,0
2744,302,87,27,308,0
2745,0,0,64,260,0
2746,307,139,23,175,0
2747,296,120,29,232,0
2748,15,4,94,937,0
2749,362,109,15,182,0
2750,7,85,39,11,0
2751,90,69,2,12,0
2752,319,91,7,87,0
2753,88,86,2,9,0
2754,5,81,37,10,0
2755,139,159,4,15,0
2756,26,95,52,51,0
2757,2,63,63,4,0
2758,8,161,50,9,0
2759,3,80,120,9,0
2760,135,490,108,114,0
2761,152,163,61,214,0
2762,4,121,89,11,0
2763,14,141,14,5,0
2764,3,69,19,2,0
2765,6,147,58,8,0
2766,17,134,20,10,0
2767,45,147,61,62,0
2768,148,102,4,26,0
2769,223,108,18,131,0
2770,82,98,23,61,0
2771,224,121,27,175,0
2772,287,284,39,147,0
2773,329,950,58,78,0
2774,76,539,44,25,0
2775,196,126,51,255,0
2776,1,53,32,3,0
2777,10,91,26,9,0
2778,11,151,96,23,0
2779,18,151,37,18,0
2780,106,94,6,26,0
2781,0,0,153,86,0
2782,5,67,91,31,0
2783,7,98,142,36,0
2784,11,64,238,111,0
2785,235,162,9,47,0
2786,152,249,31,58,0
2787,3,580,52,1,0
2788,63,176,65,74,0
2789,7,237,36,4,0
2790,14,235,20,4,0
2791,1,136,204,6,0
2792,1,48,176,11,0
2793,3,63,76,6,0
2794,0,18,169,9,0
2795,0,0,95,6,0
2796,1,36,91,5,0
2797,425,251,7,51,0
2798,187,175,13,52,0
2799,153,69,28,214,0
2800,4,291,1310,27,0
2801,39,1188,276,36,0
2802,139,1731,221,67,0
2803,85,1444,690,139,0
2804,45,327,24,12,0
2805,57,333,81,43,0
2806,24,570,127,17,0
2807,23,2978,13797,315,0
2808,1,360,7930,22,0
2809,0,0,3677,44,0
2810,28,3064,163,5,0
2811,30,1990,571,29,0
2812,106,1928,457,89,0
2813,29,4611,5582,115,0
2814,19,2716,1295,31,0
2815,185,415,17,26,0
2816,89,459,25,17,0
2817,13,1806,722,16,0
